                                                                                                                                                                                                                                                     
{'loss': 1.9836, 'grad_norm': 16.52513313293457, 'learning_rate': 2e-05, 'num_tokens': 4718.0, 'mean_token_accuracy': 0.46013160049915314, 'epoch': 0.0}
{'loss': 0.6175, 'grad_norm': 2.5650534629821777, 'learning_rate': 3.984e-06, 'num_tokens': 35634957.0, 'mean_token_accuracy': 0.630927786231041, 'epoch': 3.2}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 3.982e-06, 'num_tokens': 35637580.0, 'mean_token_accuracy': 0.0, 'epoch': 3.21}
{'loss': 0.4349, 'grad_norm': 2.6493446826934814, 'learning_rate': 3.980000000000001e-06, 'num_tokens': 35640469.0, 'mean_token_accuracy': 0.877628967165947, 'epoch': 3.21}
{'loss': 0.3842, 'grad_norm': 3.8406548500061035, 'learning_rate': 3.978e-06, 'num_tokens': 35644513.0, 'mean_token_accuracy': 0.22237318754196167, 'epoch': 3.21}
{'loss': 0.4467, 'grad_norm': 3.3005950450897217, 'learning_rate': 3.9760000000000006e-06, 'num_tokens': 35650735.0, 'mean_token_accuracy': 0.2152777761220932, 'epoch': 3.21}
{'loss': 0.4812, 'grad_norm': 5.100353240966797, 'learning_rate': 3.974e-06, 'num_tokens': 35653414.0, 'mean_token_accuracy': 0.2119728922843933, 'epoch': 3.21}
{'loss': 0.3783, 'grad_norm': 1.8071656227111816, 'learning_rate': 3.972e-06, 'num_tokens': 35660555.0, 'mean_token_accuracy': 0.6530884951353073, 'epoch': 3.21}
{'loss': 0.5026, 'grad_norm': 6.910055160522461, 'learning_rate': 3.97e-06, 'num_tokens': 35663734.0, 'mean_token_accuracy': 0.21551723778247833, 'epoch': 3.21}
{'loss': 0.379, 'grad_norm': 3.2640891075134277, 'learning_rate': 3.968e-06, 'num_tokens': 35667638.0, 'mean_token_accuracy': 0.4468081295490265, 'epoch': 3.21}
{'loss': 0.5946, 'grad_norm': 4.243374347686768, 'learning_rate': 3.966000000000001e-06, 'num_tokens': 35671576.0, 'mean_token_accuracy': 0.208032488822937, 'epoch': 3.21}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 3.964e-06, 'num_tokens': 35674109.0, 'mean_token_accuracy': 0.0, 'epoch': 3.21}
{'loss': 0.357, 'grad_norm': 2.870908498764038, 'learning_rate': 3.962e-06, 'num_tokens': 35677182.0, 'mean_token_accuracy': 0.6730359643697739, 'epoch': 3.21}
{'loss': 0.2469, 'grad_norm': 3.5312278270721436, 'learning_rate': 3.96e-06, 'num_tokens': 35680321.0, 'mean_token_accuracy': 0.45885659754276276, 'epoch': 3.21}
{'loss': 0.5745, 'grad_norm': 5.216118812561035, 'learning_rate': 3.958e-06, 'num_tokens': 35682824.0, 'mean_token_accuracy': 0.20999999344348907, 'epoch': 3.21}
{'loss': 0.4302, 'grad_norm': 4.301416873931885, 'learning_rate': 3.956000000000001e-06, 'num_tokens': 35686586.0, 'mean_token_accuracy': 0.21707317233085632, 'epoch': 3.21}
{'loss': 0.5966, 'grad_norm': 3.58953595161438, 'learning_rate': 3.954e-06, 'num_tokens': 35690339.0, 'mean_token_accuracy': 0.6219640225172043, 'epoch': 3.21}
{'loss': 0.6426, 'grad_norm': 3.7442519664764404, 'learning_rate': 3.9520000000000004e-06, 'num_tokens': 35694331.0, 'mean_token_accuracy': 0.42183198034763336, 'epoch': 3.21}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 3.95e-06, 'num_tokens': 35696807.0, 'mean_token_accuracy': 0.0, 'epoch': 3.21}
{'loss': 0.5719, 'grad_norm': 2.5246527194976807, 'learning_rate': 3.948e-06, 'num_tokens': 35704836.0, 'mean_token_accuracy': 0.6279405653476715, 'epoch': 3.21}
{'loss': 0.7364, 'grad_norm': 3.0384838581085205, 'learning_rate': 3.946e-06, 'num_tokens': 35708857.0, 'mean_token_accuracy': 0.4027058631181717, 'epoch': 3.21}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 3.944e-06, 'num_tokens': 35711372.0, 'mean_token_accuracy': 0.0, 'epoch': 3.21}
{'loss': 0.4029, 'grad_norm': 2.7187936305999756, 'learning_rate': 3.9420000000000005e-06, 'num_tokens': 35714790.0, 'mean_token_accuracy': 0.6662610769271851, 'epoch': 3.21}
{'loss': 0.6718, 'grad_norm': 4.266780376434326, 'learning_rate': 3.94e-06, 'num_tokens': 35718218.0, 'mean_token_accuracy': 0.19948922097682953, 'epoch': 3.21}
{'loss': 0.4798, 'grad_norm': 5.184346675872803, 'learning_rate': 3.938e-06, 'num_tokens': 35721829.0, 'mean_token_accuracy': 0.2139451801776886, 'epoch': 3.21}
{'loss': 0.6285, 'grad_norm': 2.8249239921569824, 'learning_rate': 3.936e-06, 'num_tokens': 35729138.0, 'mean_token_accuracy': 0.6174042373895645, 'epoch': 3.21}
{'loss': 0.4406, 'grad_norm': 3.4997150897979736, 'learning_rate': 3.934000000000001e-06, 'num_tokens': 35732710.0, 'mean_token_accuracy': 0.43937669694423676, 'epoch': 3.21}
{'loss': 0.3718, 'grad_norm': 2.728323221206665, 'learning_rate': 3.932000000000001e-06, 'num_tokens': 35736822.0, 'mean_token_accuracy': 0.6715681403875351, 'epoch': 3.22}
{'loss': 0.4068, 'grad_norm': 1.5010173320770264, 'learning_rate': 3.9300000000000005e-06, 'num_tokens': 35744273.0, 'mean_token_accuracy': 0.6639401316642761, 'epoch': 3.22}
{'loss': 0.4304, 'grad_norm': 2.7067935466766357, 'learning_rate': 3.928e-06, 'num_tokens': 35748152.0, 'mean_token_accuracy': 0.6569435894489288, 'epoch': 3.22}
{'loss': 0.4966, 'grad_norm': 3.9742209911346436, 'learning_rate': 3.926e-06, 'num_tokens': 35751384.0, 'mean_token_accuracy': 0.42006610333919525, 'epoch': 3.22}
{'loss': 0.4605, 'grad_norm': 4.123222351074219, 'learning_rate': 3.924000000000001e-06, 'num_tokens': 35754668.0, 'mean_token_accuracy': 0.43960805237293243, 'epoch': 3.22}
{'loss': 0.5367, 'grad_norm': 3.4671695232391357, 'learning_rate': 3.922e-06, 'num_tokens': 35757653.0, 'mean_token_accuracy': 0.4258107841014862, 'epoch': 3.22}
{'loss': 0.4402, 'grad_norm': 3.416289806365967, 'learning_rate': 3.920000000000001e-06, 'num_tokens': 35762158.0, 'mean_token_accuracy': 0.6480019688606262, 'epoch': 3.22}
{'loss': 0.5784, 'grad_norm': 3.18389892578125, 'learning_rate': 3.9180000000000004e-06, 'num_tokens': 35765223.0, 'mean_token_accuracy': 0.41773803532123566, 'epoch': 3.22}
{'loss': 0.3795, 'grad_norm': 5.471881866455078, 'learning_rate': 3.916e-06, 'num_tokens': 35767895.0, 'mean_token_accuracy': 0.22041763365268707, 'epoch': 3.22}
{'loss': 0.5051, 'grad_norm': 2.081202268600464, 'learning_rate': 3.914000000000001e-06, 'num_tokens': 35772155.0, 'mean_token_accuracy': 0.8511154800653458, 'epoch': 3.22}
{'loss': 0.2177, 'grad_norm': 5.3675994873046875, 'learning_rate': 3.912e-06, 'num_tokens': 35777919.0, 'mean_token_accuracy': 0.2382286936044693, 'epoch': 3.22}
{'loss': 0.557, 'grad_norm': 4.9774627685546875, 'learning_rate': 3.910000000000001e-06, 'num_tokens': 35781078.0, 'mean_token_accuracy': 0.20909090340137482, 'epoch': 3.22}
{'loss': 0.3703, 'grad_norm': 4.8319878578186035, 'learning_rate': 3.9080000000000005e-06, 'num_tokens': 35785109.0, 'mean_token_accuracy': 0.22408026456832886, 'epoch': 3.22}
{'loss': 0.5405, 'grad_norm': 2.898423671722412, 'learning_rate': 3.906e-06, 'num_tokens': 35788143.0, 'mean_token_accuracy': 0.6344235390424728, 'epoch': 3.22}
{'loss': 0.3896, 'grad_norm': 6.386353969573975, 'learning_rate': 3.904e-06, 'num_tokens': 35791377.0, 'mean_token_accuracy': 0.22317597270011902, 'epoch': 3.22}
{'loss': 0.6179, 'grad_norm': 6.311281204223633, 'learning_rate': 3.902e-06, 'num_tokens': 35794373.0, 'mean_token_accuracy': 0.20386266708374023, 'epoch': 3.22}
{'loss': 0.5196, 'grad_norm': 2.972398519515991, 'learning_rate': 3.900000000000001e-06, 'num_tokens': 35800693.0, 'mean_token_accuracy': 0.4234171360731125, 'epoch': 3.22}
{'loss': 0.6006, 'grad_norm': 2.424199342727661, 'learning_rate': 3.898e-06, 'num_tokens': 35806490.0, 'mean_token_accuracy': 0.6413987427949905, 'epoch': 3.22}
{'loss': 0.7119, 'grad_norm': 4.173098087310791, 'learning_rate': 3.8960000000000005e-06, 'num_tokens': 35810692.0, 'mean_token_accuracy': 0.4221930652856827, 'epoch': 3.22}
{'loss': 0.3482, 'grad_norm': 5.509085655212402, 'learning_rate': 3.894e-06, 'num_tokens': 35813544.0, 'mean_token_accuracy': 0.22444751858711243, 'epoch': 3.22}
{'loss': 0.5409, 'grad_norm': 6.412784099578857, 'learning_rate': 3.892e-06, 'num_tokens': 35816493.0, 'mean_token_accuracy': 0.2133507877588272, 'epoch': 3.22}
{'loss': 0.4765, 'grad_norm': 3.037393569946289, 'learning_rate': 3.89e-06, 'num_tokens': 35820608.0, 'mean_token_accuracy': 0.4281335175037384, 'epoch': 3.22}
{'loss': 0.415, 'grad_norm': 4.782017230987549, 'learning_rate': 3.888e-06, 'num_tokens': 35825916.0, 'mean_token_accuracy': 0.43861791491508484, 'epoch': 3.22}
{'loss': 0.3699, 'grad_norm': 3.604215145111084, 'learning_rate': 3.8860000000000006e-06, 'num_tokens': 35828563.0, 'mean_token_accuracy': 0.6799896359443665, 'epoch': 3.22}
{'loss': 0.4158, 'grad_norm': 3.430878162384033, 'learning_rate': 3.884e-06, 'num_tokens': 35831089.0, 'mean_token_accuracy': 0.4377395957708359, 'epoch': 3.22}
{'loss': 0.4715, 'grad_norm': 2.429434061050415, 'learning_rate': 3.882e-06, 'num_tokens': 35835654.0, 'mean_token_accuracy': 0.6459041684865952, 'epoch': 3.23}
{'loss': 0.5469, 'grad_norm': 4.307310104370117, 'learning_rate': 3.88e-06, 'num_tokens': 35840085.0, 'mean_token_accuracy': 0.42512616515159607, 'epoch': 3.23}
{'loss': 0.9144, 'grad_norm': 3.016817092895508, 'learning_rate': 3.878e-06, 'num_tokens': 35843777.0, 'mean_token_accuracy': 0.62498939037323, 'epoch': 3.23}
{'loss': 0.7012, 'grad_norm': 2.8029747009277344, 'learning_rate': 3.876000000000001e-06, 'num_tokens': 35848724.0, 'mean_token_accuracy': 0.6172531396150589, 'epoch': 3.23}
{'loss': 0.3502, 'grad_norm': 2.0991289615631104, 'learning_rate': 3.8740000000000005e-06, 'num_tokens': 35853968.0, 'mean_token_accuracy': 0.6701469868421555, 'epoch': 3.23}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 3.872e-06, 'num_tokens': 35856707.0, 'mean_token_accuracy': 0.0, 'epoch': 3.23}
{'loss': 0.4758, 'grad_norm': 2.400099039077759, 'learning_rate': 3.87e-06, 'num_tokens': 35864622.0, 'mean_token_accuracy': 0.6475204676389694, 'epoch': 3.23}
{'loss': 0.4261, 'grad_norm': 3.0022215843200684, 'learning_rate': 3.868e-06, 'num_tokens': 35868504.0, 'mean_token_accuracy': 0.643714189529419, 'epoch': 3.23}
{'loss': 0.4483, 'grad_norm': 2.398799419403076, 'learning_rate': 3.866e-06, 'num_tokens': 35873997.0, 'mean_token_accuracy': 0.4301311671733856, 'epoch': 3.23}
{'loss': 0.304, 'grad_norm': 2.4565868377685547, 'learning_rate': 3.864000000000001e-06, 'num_tokens': 35881965.0, 'mean_token_accuracy': 0.45905809104442596, 'epoch': 3.23}
{'loss': 0.348, 'grad_norm': 3.2003369331359863, 'learning_rate': 3.8620000000000005e-06, 'num_tokens': 35887858.0, 'mean_token_accuracy': 0.679986372590065, 'epoch': 3.23}
{'loss': 0.5019, 'grad_norm': 3.061474323272705, 'learning_rate': 3.86e-06, 'num_tokens': 35891532.0, 'mean_token_accuracy': 0.6405109465122223, 'epoch': 3.23}
{'loss': 0.8324, 'grad_norm': 4.50152587890625, 'learning_rate': 3.858e-06, 'num_tokens': 35894555.0, 'mean_token_accuracy': 0.393972247838974, 'epoch': 3.23}
{'loss': 0.4825, 'grad_norm': 3.95882511138916, 'learning_rate': 3.856e-06, 'num_tokens': 35897875.0, 'mean_token_accuracy': 0.4311116933822632, 'epoch': 3.23}
{'loss': 0.3743, 'grad_norm': 3.5910253524780273, 'learning_rate': 3.854000000000001e-06, 'num_tokens': 35903593.0, 'mean_token_accuracy': 0.44151076674461365, 'epoch': 3.23}
{'loss': 0.597, 'grad_norm': 3.8639774322509766, 'learning_rate': 3.8520000000000006e-06, 'num_tokens': 35906852.0, 'mean_token_accuracy': 0.20068027079105377, 'epoch': 3.23}
{'loss': 0.4852, 'grad_norm': 2.7141106128692627, 'learning_rate': 3.85e-06, 'num_tokens': 35910690.0, 'mean_token_accuracy': 0.4288809597492218, 'epoch': 3.23}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 3.848e-06, 'num_tokens': 35913137.0, 'mean_token_accuracy': 0.0, 'epoch': 3.23}
{'loss': 0.7906, 'grad_norm': 5.082775592803955, 'learning_rate': 3.846e-06, 'num_tokens': 35916452.0, 'mean_token_accuracy': 0.1927262246608734, 'epoch': 3.23}
{'loss': 0.6032, 'grad_norm': 3.8304386138916016, 'learning_rate': 3.844000000000001e-06, 'num_tokens': 35918769.0, 'mean_token_accuracy': 0.41099783778190613, 'epoch': 3.23}
{'loss': 0.4926, 'grad_norm': 3.896071195602417, 'learning_rate': 3.842e-06, 'num_tokens': 35922340.0, 'mean_token_accuracy': 0.43850645422935486, 'epoch': 3.23}
{'loss': 0.6931, 'grad_norm': 3.546065092086792, 'learning_rate': 3.8400000000000005e-06, 'num_tokens': 35925385.0, 'mean_token_accuracy': 0.4064410626888275, 'epoch': 3.23}
{'loss': 0.4285, 'grad_norm': 2.9117727279663086, 'learning_rate': 3.838e-06, 'num_tokens': 35928523.0, 'mean_token_accuracy': 0.2177615612745285, 'epoch': 3.23}
{'loss': 0.394, 'grad_norm': 2.227055311203003, 'learning_rate': 3.836e-06, 'num_tokens': 35932850.0, 'mean_token_accuracy': 0.663734570145607, 'epoch': 3.23}
{'loss': 0.2552, 'grad_norm': 2.6286685466766357, 'learning_rate': 3.834000000000001e-06, 'num_tokens': 35936319.0, 'mean_token_accuracy': 0.6973267942667007, 'epoch': 3.23}
{'loss': 0.4232, 'grad_norm': 4.981230735778809, 'learning_rate': 3.832e-06, 'num_tokens': 35940984.0, 'mean_token_accuracy': 0.44846923649311066, 'epoch': 3.24}
{'loss': 0.7477, 'grad_norm': 4.547094821929932, 'learning_rate': 3.830000000000001e-06, 'num_tokens': 35944625.0, 'mean_token_accuracy': 0.20008568465709686, 'epoch': 3.24}
{'loss': 0.5294, 'grad_norm': 2.7120494842529297, 'learning_rate': 3.8280000000000004e-06, 'num_tokens': 35948676.0, 'mean_token_accuracy': 0.42402417957782745, 'epoch': 3.24}
{'loss': 0.3789, 'grad_norm': 3.245595932006836, 'learning_rate': 3.826e-06, 'num_tokens': 35956609.0, 'mean_token_accuracy': 0.45780570805072784, 'epoch': 3.24}
{'loss': 0.5387, 'grad_norm': 3.299320936203003, 'learning_rate': 3.824e-06, 'num_tokens': 35960093.0, 'mean_token_accuracy': 0.634184405207634, 'epoch': 3.24}
{'loss': 0.3401, 'grad_norm': 3.8164329528808594, 'learning_rate': 3.822e-06, 'num_tokens': 35962584.0, 'mean_token_accuracy': 0.45106638967990875, 'epoch': 3.24}
{'loss': 0.1155, 'grad_norm': 7.81274938583374, 'learning_rate': 3.820000000000001e-06, 'num_tokens': 35969098.0, 'mean_token_accuracy': 0.2434592992067337, 'epoch': 3.24}
{'loss': 0.3234, 'grad_norm': 2.266274929046631, 'learning_rate': 3.818e-06, 'num_tokens': 35975171.0, 'mean_token_accuracy': 0.6919972598552704, 'epoch': 3.24}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 3.816e-06, 'num_tokens': 35977790.0, 'mean_token_accuracy': 0.0, 'epoch': 3.24}
{'loss': 0.5405, 'grad_norm': 2.534043312072754, 'learning_rate': 3.8140000000000007e-06, 'num_tokens': 35983429.0, 'mean_token_accuracy': 0.6366558521986008, 'epoch': 3.24}
{'loss': 0.5335, 'grad_norm': 2.4862797260284424, 'learning_rate': 3.812e-06, 'num_tokens': 35986691.0, 'mean_token_accuracy': 0.4199784994125366, 'epoch': 3.24}
{'loss': 0.1829, 'grad_norm': 4.19597864151001, 'learning_rate': 3.8100000000000004e-06, 'num_tokens': 35989509.0, 'mean_token_accuracy': 0.237297922372818, 'epoch': 3.24}
{'loss': 0.1697, 'grad_norm': 1.746354579925537, 'learning_rate': 3.8080000000000006e-06, 'epoch': 3.24}
                                                                                                                                                                                                                                                     
{'eval_loss': 0.9496153593063354, 'eval_runtime': 14.6237, 'eval_samples_per_second': 16.89, 'eval_steps_per_second': 16.89, 'eval_num_tokens': 35998809.0, 'eval_mean_token_accuracy': 0.7457958807346792, 'epoch': 3.24}
{'loss': 0.3875, 'grad_norm': 6.409371376037598, 'learning_rate': 3.806e-06, 'num_tokens': 36001450.0, 'mean_token_accuracy': 0.3475709334015846, 'epoch': 3.24}
{'loss': 0.3584, 'grad_norm': 3.386179208755493, 'learning_rate': 3.8040000000000003e-06, 'num_tokens': 36004452.0, 'mean_token_accuracy': 0.44552160799503326, 'epoch': 3.24}
{'loss': 0.2951, 'grad_norm': 2.402377128601074, 'learning_rate': 3.802e-06, 'num_tokens': 36009517.0, 'mean_token_accuracy': 0.6799238473176956, 'epoch': 3.24}
{'loss': 0.4252, 'grad_norm': 4.143282413482666, 'learning_rate': 3.8000000000000005e-06, 'num_tokens': 36013473.0, 'mean_token_accuracy': 0.21834497153759003, 'epoch': 3.24}
{'loss': 0.516, 'grad_norm': 6.0352606773376465, 'learning_rate': 3.7980000000000007e-06, 'num_tokens': 36015483.0, 'mean_token_accuracy': 0.21567505598068237, 'epoch': 3.24}
{'loss': 0.7913, 'grad_norm': 3.940509080886841, 'learning_rate': 3.796e-06, 'num_tokens': 36018622.0, 'mean_token_accuracy': 0.6167553514242172, 'epoch': 3.24}
{'loss': 0.5228, 'grad_norm': 2.91839337348938, 'learning_rate': 3.7940000000000004e-06, 'num_tokens': 36023193.0, 'mean_token_accuracy': 0.4181724339723587, 'epoch': 3.24}
{'loss': 0.4964, 'grad_norm': 2.5402629375457764, 'learning_rate': 3.7920000000000003e-06, 'num_tokens': 36027203.0, 'mean_token_accuracy': 0.632460281252861, 'epoch': 3.24}
{'loss': 0.3812, 'grad_norm': 2.985031843185425, 'learning_rate': 3.79e-06, 'num_tokens': 36030632.0, 'mean_token_accuracy': 0.45029984414577484, 'epoch': 3.24}
{'loss': 0.4219, 'grad_norm': 3.053981304168701, 'learning_rate': 3.7880000000000004e-06, 'num_tokens': 36034219.0, 'mean_token_accuracy': 0.44629979133605957, 'epoch': 3.24}
{'loss': 0.5113, 'grad_norm': 2.433346748352051, 'learning_rate': 3.7860000000000003e-06, 'num_tokens': 36038318.0, 'mean_token_accuracy': 0.6314635574817657, 'epoch': 3.24}
{'loss': 0.4737, 'grad_norm': 3.0557892322540283, 'learning_rate': 3.7840000000000005e-06, 'num_tokens': 36044215.0, 'mean_token_accuracy': 0.6630343198776245, 'epoch': 3.24}
{'loss': 0.4601, 'grad_norm': 3.795417547225952, 'learning_rate': 3.782e-06, 'num_tokens': 36048112.0, 'mean_token_accuracy': 0.43560509383678436, 'epoch': 3.25}
{'loss': 0.2954, 'grad_norm': 4.125229835510254, 'learning_rate': 3.7800000000000002e-06, 'num_tokens': 36050928.0, 'mean_token_accuracy': 0.2266666740179062, 'epoch': 3.25}
{'loss': 0.0461, 'grad_norm': 10.508468627929688, 'learning_rate': 3.7780000000000005e-06, 'num_tokens': 36060782.0, 'mean_token_accuracy': 0.2432432472705841, 'epoch': 3.25}
{'loss': 0.0949, 'grad_norm': 1.7432116270065308, 'learning_rate': 3.7760000000000004e-06, 'num_tokens': 36069146.0, 'mean_token_accuracy': 0.2442965805530548, 'epoch': 3.25}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 3.7740000000000006e-06, 'num_tokens': 36072194.0, 'mean_token_accuracy': 0.0, 'epoch': 3.25}
{'loss': 0.5626, 'grad_norm': 2.3438498973846436, 'learning_rate': 3.772e-06, 'num_tokens': 36077055.0, 'mean_token_accuracy': 0.8326907753944397, 'epoch': 3.25}
{'loss': 0.6108, 'grad_norm': 4.687076568603516, 'learning_rate': 3.7700000000000003e-06, 'num_tokens': 36080091.0, 'mean_token_accuracy': 0.20365853607654572, 'epoch': 3.25}
{'loss': 0.5035, 'grad_norm': 3.766530752182007, 'learning_rate': 3.7680000000000006e-06, 'num_tokens': 36083454.0, 'mean_token_accuracy': 0.21414421498775482, 'epoch': 3.25}
{'loss': 0.4924, 'grad_norm': 3.790018320083618, 'learning_rate': 3.766e-06, 'num_tokens': 36086832.0, 'mean_token_accuracy': 0.4307909160852432, 'epoch': 3.25}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 3.7640000000000003e-06, 'num_tokens': 36089340.0, 'mean_token_accuracy': 0.0, 'epoch': 3.25}
{'loss': 0.449, 'grad_norm': 2.8627097606658936, 'learning_rate': 3.762e-06, 'num_tokens': 36092798.0, 'mean_token_accuracy': 0.6638940423727036, 'epoch': 3.25}
{'loss': 0.354, 'grad_norm': 6.465878009796143, 'learning_rate': 3.7600000000000004e-06, 'num_tokens': 36095502.0, 'mean_token_accuracy': 0.223837211728096, 'epoch': 3.25}
{'loss': 0.4369, 'grad_norm': 2.7442052364349365, 'learning_rate': 3.7580000000000007e-06, 'num_tokens': 36102567.0, 'mean_token_accuracy': 0.6570573151111603, 'epoch': 3.25}
{'loss': 0.7132, 'grad_norm': 3.480072259902954, 'learning_rate': 3.756e-06, 'num_tokens': 36106228.0, 'mean_token_accuracy': 0.4167618453502655, 'epoch': 3.25}
{'loss': 0.4807, 'grad_norm': 2.200577974319458, 'learning_rate': 3.7540000000000004e-06, 'num_tokens': 36112890.0, 'mean_token_accuracy': 0.6501714140176773, 'epoch': 3.25}
{'loss': 0.3252, 'grad_norm': 2.2166101932525635, 'learning_rate': 3.7520000000000002e-06, 'num_tokens': 36117766.0, 'mean_token_accuracy': 0.4437147527933121, 'epoch': 3.25}
{'loss': 0.3807, 'grad_norm': 3.5717549324035645, 'learning_rate': 3.7500000000000005e-06, 'num_tokens': 36124057.0, 'mean_token_accuracy': 0.6743423342704773, 'epoch': 3.25}
{'loss': 0.5892, 'grad_norm': 4.051033020019531, 'learning_rate': 3.7480000000000004e-06, 'num_tokens': 36127573.0, 'mean_token_accuracy': 0.2184659093618393, 'epoch': 3.25}
{'loss': 0.5224, 'grad_norm': 3.4242775440216064, 'learning_rate': 3.7460000000000002e-06, 'num_tokens': 36132171.0, 'mean_token_accuracy': 0.6517658233642578, 'epoch': 3.25}
{'loss': 0.4943, 'grad_norm': 2.8205220699310303, 'learning_rate': 3.7440000000000005e-06, 'num_tokens': 36136156.0, 'mean_token_accuracy': 0.43685926496982574, 'epoch': 3.25}
{'loss': 0.4028, 'grad_norm': 4.411294460296631, 'learning_rate': 3.742e-06, 'num_tokens': 36139592.0, 'mean_token_accuracy': 0.2173735797405243, 'epoch': 3.25}
{'loss': 0.5129, 'grad_norm': 2.8521039485931396, 'learning_rate': 3.74e-06, 'num_tokens': 36146231.0, 'mean_token_accuracy': 0.6449112892150879, 'epoch': 3.25}
{'loss': 0.4605, 'grad_norm': 2.980565309524536, 'learning_rate': 3.7380000000000005e-06, 'num_tokens': 36150157.0, 'mean_token_accuracy': 0.65455561876297, 'epoch': 3.25}
{'loss': 0.5177, 'grad_norm': 2.591104507446289, 'learning_rate': 3.7360000000000003e-06, 'num_tokens': 36153514.0, 'mean_token_accuracy': 0.6424483209848404, 'epoch': 3.25}
{'loss': 0.4709, 'grad_norm': 3.892876386642456, 'learning_rate': 3.7340000000000006e-06, 'num_tokens': 36160500.0, 'mean_token_accuracy': 0.43398237228393555, 'epoch': 3.25}
{'loss': 0.5951, 'grad_norm': 7.00607967376709, 'learning_rate': 3.732e-06, 'num_tokens': 36163649.0, 'mean_token_accuracy': 0.21255506575107574, 'epoch': 3.26}
{'loss': 0.4372, 'grad_norm': 3.4010396003723145, 'learning_rate': 3.7300000000000003e-06, 'num_tokens': 36168606.0, 'mean_token_accuracy': 0.4379822760820389, 'epoch': 3.26}
{'loss': 0.2785, 'grad_norm': 2.2089791297912598, 'learning_rate': 3.7280000000000006e-06, 'num_tokens': 36173557.0, 'mean_token_accuracy': 0.4563923180103302, 'epoch': 3.26}
{'loss': 0.4381, 'grad_norm': 2.64286470413208, 'learning_rate': 3.726e-06, 'num_tokens': 36177025.0, 'mean_token_accuracy': 0.6461984068155289, 'epoch': 3.26}
{'loss': 0.4718, 'grad_norm': 2.649165391921997, 'learning_rate': 3.7240000000000003e-06, 'num_tokens': 36185679.0, 'mean_token_accuracy': 0.6408605426549911, 'epoch': 3.26}
{'loss': 0.5672, 'grad_norm': 3.3182308673858643, 'learning_rate': 3.722e-06, 'num_tokens': 36189422.0, 'mean_token_accuracy': 0.41774819791316986, 'epoch': 3.26}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 3.7200000000000004e-06, 'num_tokens': 36192202.0, 'mean_token_accuracy': 0.0, 'epoch': 3.26}
{'loss': 0.4726, 'grad_norm': 2.371323347091675, 'learning_rate': 3.7180000000000007e-06, 'num_tokens': 36200196.0, 'mean_token_accuracy': 0.6373347640037537, 'epoch': 3.26}
{'loss': 0.4197, 'grad_norm': 4.371321678161621, 'learning_rate': 3.716e-06, 'num_tokens': 36203025.0, 'mean_token_accuracy': 0.43479326367378235, 'epoch': 3.26}
{'loss': 0.3884, 'grad_norm': 6.287342071533203, 'learning_rate': 3.7140000000000004e-06, 'num_tokens': 36205852.0, 'mean_token_accuracy': 0.22144396603107452, 'epoch': 3.26}
{'loss': 0.6756, 'grad_norm': 2.630356550216675, 'learning_rate': 3.712e-06, 'num_tokens': 36211372.0, 'mean_token_accuracy': 0.6056105941534042, 'epoch': 3.26}
{'loss': 0.6204, 'grad_norm': 4.851568698883057, 'learning_rate': 3.7100000000000005e-06, 'num_tokens': 36214607.0, 'mean_token_accuracy': 0.19820716977119446, 'epoch': 3.26}
{'loss': 0.5448, 'grad_norm': 2.9247653484344482, 'learning_rate': 3.7080000000000003e-06, 'num_tokens': 36218370.0, 'mean_token_accuracy': 0.6356557607650757, 'epoch': 3.26}
{'loss': 0.3268, 'grad_norm': 2.824303388595581, 'learning_rate': 3.706e-06, 'num_tokens': 36222003.0, 'mean_token_accuracy': 0.672029510140419, 'epoch': 3.26}
{'loss': 0.6718, 'grad_norm': 2.401993751525879, 'learning_rate': 3.7040000000000005e-06, 'num_tokens': 36227170.0, 'mean_token_accuracy': 0.6004692167043686, 'epoch': 3.26}
{'loss': 0.527, 'grad_norm': 3.12467098236084, 'learning_rate': 3.702e-06, 'num_tokens': 36230911.0, 'mean_token_accuracy': 0.429621160030365, 'epoch': 3.26}
{'loss': 0.5834, 'grad_norm': 2.9794046878814697, 'learning_rate': 3.7e-06, 'num_tokens': 36234540.0, 'mean_token_accuracy': 0.614470824599266, 'epoch': 3.26}
{'loss': 0.3525, 'grad_norm': 2.478844165802002, 'learning_rate': 3.6980000000000004e-06, 'num_tokens': 36238116.0, 'mean_token_accuracy': 0.6687351018190384, 'epoch': 3.26}
{'loss': 0.6519, 'grad_norm': 2.7649331092834473, 'learning_rate': 3.6960000000000003e-06, 'num_tokens': 36247209.0, 'mean_token_accuracy': 0.6226989328861237, 'epoch': 3.26}
