                                                                                                                                                                                                                                      
{'loss': 1.4181, 'grad_norm': inf, 'learning_rate': 2e-05, 'num_tokens': 5142.0, 'mean_token_accuracy': 0.6873541623353958, 'epoch': 0.0}
{'loss': 0.5166, 'grad_norm': 7.276518821716309, 'learning_rate': 6.137184115523466e-06, 'num_tokens': 20173042.0, 'mean_token_accuracy': 0.8398525714874268, 'epoch': 6.93}
{'loss': 0.6862, 'grad_norm': 9.377388954162598, 'learning_rate': 6.133574007220216e-06, 'num_tokens': 20179330.0, 'mean_token_accuracy': 0.8199113011360168, 'epoch': 6.93}
{'loss': 0.8311, 'grad_norm': 9.859963417053223, 'learning_rate': 6.129963898916969e-06, 'num_tokens': 20184833.0, 'mean_token_accuracy': 0.7479908913373947, 'epoch': 6.93}
{'loss': 0.6133, 'grad_norm': 7.7062201499938965, 'learning_rate': 6.126353790613719e-06, 'num_tokens': 20190659.0, 'mean_token_accuracy': 0.8137108385562897, 'epoch': 6.93}
{'loss': 0.6307, 'grad_norm': 11.557780265808105, 'learning_rate': 6.12274368231047e-06, 'num_tokens': 20194521.0, 'mean_token_accuracy': 0.850800022482872, 'epoch': 6.93}
{'loss': 0.5514, 'grad_norm': 7.6612677574157715, 'learning_rate': 6.119133574007221e-06, 'num_tokens': 20199661.0, 'mean_token_accuracy': 0.8159282505512238, 'epoch': 6.94}
{'loss': 0.4104, 'grad_norm': 6.911515712738037, 'learning_rate': 6.115523465703972e-06, 'num_tokens': 20205441.0, 'mean_token_accuracy': 0.8566229045391083, 'epoch': 6.94}
{'loss': 0.8943, 'grad_norm': 7.918421745300293, 'learning_rate': 6.111913357400723e-06, 'num_tokens': 20211885.0, 'mean_token_accuracy': 0.7554847598075867, 'epoch': 6.94}
{'loss': 0.5212, 'grad_norm': 7.003447532653809, 'learning_rate': 6.108303249097474e-06, 'num_tokens': 20217248.0, 'mean_token_accuracy': 0.8256131112575531, 'epoch': 6.94}
{'loss': 0.3874, 'grad_norm': 9.287854194641113, 'learning_rate': 6.104693140794224e-06, 'num_tokens': 20223043.0, 'mean_token_accuracy': 0.8604998737573624, 'epoch': 6.94}
{'loss': 0.3191, 'grad_norm': 8.067768096923828, 'learning_rate': 6.101083032490975e-06, 'num_tokens': 20227185.0, 'mean_token_accuracy': 0.8783742189407349, 'epoch': 6.94}
{'loss': 0.8994, 'grad_norm': 9.527291297912598, 'learning_rate': 6.097472924187726e-06, 'num_tokens': 20235223.0, 'mean_token_accuracy': 0.7444098144769669, 'epoch': 6.95}
{'loss': 0.4013, 'grad_norm': 6.267175674438477, 'learning_rate': 6.0938628158844774e-06, 'num_tokens': 20240119.0, 'mean_token_accuracy': 0.8763996958732605, 'epoch': 6.95}
{'loss': 0.8092, 'grad_norm': 8.281500816345215, 'learning_rate': 6.090252707581228e-06, 'num_tokens': 20246417.0, 'mean_token_accuracy': 0.7564697563648224, 'epoch': 6.95}
{'loss': 0.5115, 'grad_norm': 9.062335014343262, 'learning_rate': 6.086642599277979e-06, 'num_tokens': 20250430.0, 'mean_token_accuracy': 0.8126744627952576, 'epoch': 6.95}
{'loss': 0.4901, 'grad_norm': 8.633932113647461, 'learning_rate': 6.08303249097473e-06, 'num_tokens': 20254661.0, 'mean_token_accuracy': 0.8531253337860107, 'epoch': 6.95}
{'loss': 0.5156, 'grad_norm': 8.028791427612305, 'learning_rate': 6.07942238267148e-06, 'num_tokens': 20260150.0, 'mean_token_accuracy': 0.8255304992198944, 'epoch': 6.96}
{'loss': 0.5798, 'grad_norm': 7.889003753662109, 'learning_rate': 6.075812274368231e-06, 'num_tokens': 20266102.0, 'mean_token_accuracy': 0.8339712470769882, 'epoch': 6.96}
{'loss': 0.8283, 'grad_norm': 8.741023063659668, 'learning_rate': 6.072202166064982e-06, 'num_tokens': 20271364.0, 'mean_token_accuracy': 0.7832113355398178, 'epoch': 6.96}
{'loss': 0.65, 'grad_norm': 11.408734321594238, 'learning_rate': 6.068592057761733e-06, 'num_tokens': 20276669.0, 'mean_token_accuracy': 0.8008783906698227, 'epoch': 6.96}
{'loss': 0.7543, 'grad_norm': 10.467691421508789, 'learning_rate': 6.064981949458484e-06, 'num_tokens': 20280485.0, 'mean_token_accuracy': 0.8005885183811188, 'epoch': 6.96}
{'loss': 0.7103, 'grad_norm': 9.118840217590332, 'learning_rate': 6.061371841155235e-06, 'num_tokens': 20284308.0, 'mean_token_accuracy': 0.7993606477975845, 'epoch': 6.96}
{'loss': 0.334, 'grad_norm': 8.355116844177246, 'learning_rate': 6.057761732851986e-06, 'num_tokens': 20289132.0, 'mean_token_accuracy': 0.8780867457389832, 'epoch': 6.97}
{'loss': 0.7132, 'grad_norm': 7.573409557342529, 'learning_rate': 6.054151624548738e-06, 'num_tokens': 20294125.0, 'mean_token_accuracy': 0.7884334027767181, 'epoch': 6.97}
{'loss': 0.6158, 'grad_norm': 8.337592124938965, 'learning_rate': 6.050541516245488e-06, 'num_tokens': 20299245.0, 'mean_token_accuracy': 0.7866165786981583, 'epoch': 6.97}
{'loss': 0.703, 'grad_norm': 7.567246437072754, 'learning_rate': 6.046931407942239e-06, 'num_tokens': 20305009.0, 'mean_token_accuracy': 0.8085484802722931, 'epoch': 6.97}
{'loss': 0.6478, 'grad_norm': 7.298871040344238, 'learning_rate': 6.04332129963899e-06, 'num_tokens': 20310178.0, 'mean_token_accuracy': 0.8337242007255554, 'epoch': 6.97}
{'loss': 0.9036, 'grad_norm': 7.182461738586426, 'learning_rate': 6.0397111913357406e-06, 'num_tokens': 20315999.0, 'mean_token_accuracy': 0.7290188372135162, 'epoch': 6.98}
{'loss': 0.4187, 'grad_norm': 7.204661846160889, 'learning_rate': 6.036101083032492e-06, 'num_tokens': 20321954.0, 'mean_token_accuracy': 0.8261160105466843, 'epoch': 6.98}
{'loss': 0.5548, 'grad_norm': 8.659892082214355, 'learning_rate': 6.032490974729243e-06, 'num_tokens': 20326604.0, 'mean_token_accuracy': 0.837315708398819, 'epoch': 6.98}
{'loss': 0.2772, 'grad_norm': 7.721663951873779, 'learning_rate': 6.028880866425994e-06, 'num_tokens': 20331010.0, 'mean_token_accuracy': 0.8969031274318695, 'epoch': 6.98}
{'loss': 0.4394, 'grad_norm': 7.140330791473389, 'learning_rate': 6.025270758122744e-06, 'num_tokens': 20337081.0, 'mean_token_accuracy': 0.8563535362482071, 'epoch': 6.98}
{'loss': 0.7243, 'grad_norm': 8.184096336364746, 'learning_rate': 6.021660649819495e-06, 'num_tokens': 20343629.0, 'mean_token_accuracy': 0.7963810861110687, 'epoch': 6.98}
{'loss': 0.6572, 'grad_norm': 7.640265941619873, 'learning_rate': 6.018050541516246e-06, 'num_tokens': 20348571.0, 'mean_token_accuracy': 0.7897446602582932, 'epoch': 6.99}
{'loss': 0.533, 'grad_norm': 6.377073287963867, 'learning_rate': 6.014440433212997e-06, 'num_tokens': 20355021.0, 'mean_token_accuracy': 0.8222857862710953, 'epoch': 6.99}
{'loss': 0.7695, 'grad_norm': 7.889677047729492, 'learning_rate': 6.010830324909748e-06, 'num_tokens': 20362353.0, 'mean_token_accuracy': 0.7775503545999527, 'epoch': 6.99}
{'loss': 0.5399, 'grad_norm': 7.893096923828125, 'learning_rate': 6.007220216606499e-06, 'num_tokens': 20367802.0, 'mean_token_accuracy': 0.8300895690917969, 'epoch': 6.99}
{'loss': 0.5764, 'grad_norm': 8.303970336914062, 'learning_rate': 6.003610108303249e-06, 'num_tokens': 20372696.0, 'mean_token_accuracy': 0.8321079611778259, 'epoch': 6.99}
{'loss': 0.5109, 'grad_norm': 8.045370101928711, 'learning_rate': 6e-06, 'num_tokens': 20377210.0, 'mean_token_accuracy': 0.8476512581110001, 'epoch': 7.0}
{'loss': 0.3175, 'grad_norm': 6.868666648864746, 'learning_rate': 5.996389891696751e-06, 'num_tokens': 20380911.0, 'mean_token_accuracy': 0.8855782151222229, 'epoch': 7.0}
{'loss': 0.7257, 'grad_norm': 8.880041122436523, 'learning_rate': 5.992779783393502e-06, 'num_tokens': 20384786.0, 'mean_token_accuracy': 0.8106678277254105, 'epoch': 7.0}
{'loss': 1.0919, 'grad_norm': 13.659774780273438, 'learning_rate': 5.989169675090253e-06, 'num_tokens': 20388872.0, 'mean_token_accuracy': 0.6926549971103668, 'epoch': 7.0}
{'loss': 0.7718, 'grad_norm': 9.557859420776367, 'learning_rate': 5.985559566787004e-06, 'num_tokens': 20392831.0, 'mean_token_accuracy': 0.7834021598100662, 'epoch': 7.0}
{'loss': 0.3628, 'grad_norm': 7.591989994049072, 'learning_rate': 5.981949458483755e-06, 'num_tokens': 20397184.0, 'mean_token_accuracy': 0.8649635165929794, 'epoch': 7.0}
{'loss': 0.3848, 'grad_norm': 8.169900894165039, 'learning_rate': 5.978339350180505e-06, 'num_tokens': 20401814.0, 'mean_token_accuracy': 0.873872846364975, 'epoch': 7.01}
{'loss': 0.6866, 'grad_norm': 7.2688751220703125, 'learning_rate': 5.974729241877257e-06, 'num_tokens': 20406771.0, 'mean_token_accuracy': 0.7803539484739304, 'epoch': 7.01}
{'loss': 0.8705, 'grad_norm': 9.28531265258789, 'learning_rate': 5.971119133574008e-06, 'num_tokens': 20412307.0, 'mean_token_accuracy': 0.7617629170417786, 'epoch': 7.01}
{'loss': 0.6826, 'grad_norm': 8.429039001464844, 'learning_rate': 5.967509025270759e-06, 'num_tokens': 20417794.0, 'mean_token_accuracy': 0.793096512556076, 'epoch': 7.01}
{'loss': 0.4298, 'grad_norm': 7.880467414855957, 'learning_rate': 5.9638989169675095e-06, 'num_tokens': 20422969.0, 'mean_token_accuracy': 0.8540031164884567, 'epoch': 7.01}
{'loss': 0.4932, 'grad_norm': 8.54163646697998, 'learning_rate': 5.960288808664261e-06, 'num_tokens': 20429063.0, 'mean_token_accuracy': 0.8354044854640961, 'epoch': 7.01}
{'loss': 0.4219, 'grad_norm': 9.255508422851562, 'learning_rate': 5.956678700361012e-06, 'num_tokens': 20436103.0, 'mean_token_accuracy': 0.8531325906515121, 'epoch': 7.02}
{'loss': 0.7816, 'grad_norm': 7.013405799865723, 'learning_rate': 5.953068592057763e-06, 'num_tokens': 20441404.0, 'mean_token_accuracy': 0.7719855606555939, 'epoch': 7.02}
{'loss': 0.4874, 'grad_norm': 8.576923370361328, 'learning_rate': 5.949458483754513e-06, 'num_tokens': 20446838.0, 'mean_token_accuracy': 0.8401751667261124, 'epoch': 7.02}
{'loss': 0.4767, 'grad_norm': 8.302044868469238, 'learning_rate': 5.945848375451264e-06, 'num_tokens': 20452397.0, 'mean_token_accuracy': 0.8527849018573761, 'epoch': 7.02}
{'loss': 0.7632, 'grad_norm': 9.041116714477539, 'learning_rate': 5.942238267148015e-06, 'num_tokens': 20458794.0, 'mean_token_accuracy': 0.7499798238277435, 'epoch': 7.02}
{'loss': 0.6388, 'grad_norm': 8.068592071533203, 'learning_rate': 5.9386281588447655e-06, 'num_tokens': 20466914.0, 'mean_token_accuracy': 0.821782574057579, 'epoch': 7.03}
{'loss': 0.3732, 'grad_norm': 7.618170738220215, 'learning_rate': 5.935018050541517e-06, 'num_tokens': 20472786.0, 'mean_token_accuracy': 0.8759557753801346, 'epoch': 7.03}
{'loss': 0.5328, 'grad_norm': 7.946759223937988, 'learning_rate': 5.931407942238268e-06, 'num_tokens': 20478420.0, 'mean_token_accuracy': 0.8457296639680862, 'epoch': 7.03}
{'loss': 0.6358, 'grad_norm': 8.49271297454834, 'learning_rate': 5.927797833935019e-06, 'num_tokens': 20484016.0, 'mean_token_accuracy': 0.8172949403524399, 'epoch': 7.03}
{'loss': 0.224, 'grad_norm': 10.1766357421875, 'learning_rate': 5.924187725631769e-06, 'num_tokens': 20488524.0, 'mean_token_accuracy': 0.921559140086174, 'epoch': 7.03}
{'loss': 0.243, 'grad_norm': 7.788888454437256, 'learning_rate': 5.92057761732852e-06, 'num_tokens': 20492456.0, 'mean_token_accuracy': 0.8963215351104736, 'epoch': 7.03}
{'loss': 0.5383, 'grad_norm': 10.575225830078125, 'learning_rate': 5.916967509025271e-06, 'num_tokens': 20496664.0, 'mean_token_accuracy': 0.8321023136377335, 'epoch': 7.04}
{'loss': 0.5007, 'grad_norm': 9.18848991394043, 'learning_rate': 5.9133574007220215e-06, 'num_tokens': 20501611.0, 'mean_token_accuracy': 0.8606491088867188, 'epoch': 7.04}
{'loss': 0.6957, 'grad_norm': 8.306981086730957, 'learning_rate': 5.909747292418773e-06, 'num_tokens': 20507870.0, 'mean_token_accuracy': 0.789434090256691, 'epoch': 7.04}
{'loss': 0.4488, 'grad_norm': 7.225770950317383, 'learning_rate': 5.906137184115524e-06, 'num_tokens': 20513137.0, 'mean_token_accuracy': 0.8776719570159912, 'epoch': 7.04}
{'loss': 0.8865, 'grad_norm': 10.637578964233398, 'learning_rate': 5.902527075812274e-06, 'num_tokens': 20519274.0, 'mean_token_accuracy': 0.7646792978048325, 'epoch': 7.04}
{'loss': 0.7373, 'grad_norm': 9.969472885131836, 'learning_rate': 5.898916967509025e-06, 'num_tokens': 20524487.0, 'mean_token_accuracy': 0.7752487361431122, 'epoch': 7.05}
{'loss': 0.5628, 'grad_norm': 9.331008911132812, 'learning_rate': 5.895306859205777e-06, 'num_tokens': 20528384.0, 'mean_token_accuracy': 0.8235075622797012, 'epoch': 7.05}
{'loss': 0.6013, 'grad_norm': 10.025899887084961, 'learning_rate': 5.891696750902528e-06, 'num_tokens': 20533425.0, 'mean_token_accuracy': 0.8113897442817688, 'epoch': 7.05}
{'loss': 0.3946, 'grad_norm': 8.835504531860352, 'learning_rate': 5.888086642599279e-06, 'num_tokens': 20537338.0, 'mean_token_accuracy': 0.8481239080429077, 'epoch': 7.05}
{'loss': 0.236, 'grad_norm': 6.89946985244751, 'learning_rate': 5.8844765342960295e-06, 'num_tokens': 20542011.0, 'mean_token_accuracy': 0.9099288433790207, 'epoch': 7.05}
{'loss': 0.5087, 'grad_norm': 7.924211025238037, 'learning_rate': 5.880866425992781e-06, 'num_tokens': 20549274.0, 'mean_token_accuracy': 0.8420831561088562, 'epoch': 7.05}
{'loss': 0.7599, 'grad_norm': 10.158900260925293, 'learning_rate': 5.877256317689532e-06, 'num_tokens': 20554235.0, 'mean_token_accuracy': 0.7778473198413849, 'epoch': 7.06}
{'loss': 0.3727, 'grad_norm': 9.156233787536621, 'learning_rate': 5.873646209386282e-06, 'num_tokens': 20558437.0, 'mean_token_accuracy': 0.8636508136987686, 'epoch': 7.06}
{'loss': 0.4098, 'grad_norm': 10.03549575805664, 'learning_rate': 5.870036101083033e-06, 'num_tokens': 20563917.0, 'mean_token_accuracy': 0.8775717616081238, 'epoch': 7.06}
{'loss': 0.7158, 'grad_norm': 10.69556713104248, 'learning_rate': 5.866425992779784e-06, 'num_tokens': 20569600.0, 'mean_token_accuracy': 0.8068238794803619, 'epoch': 7.06}
{'loss': 0.3302, 'grad_norm': 11.004328727722168, 'learning_rate': 5.862815884476534e-06, 'num_tokens': 20573483.0, 'mean_token_accuracy': 0.8816104084253311, 'epoch': 7.06}
{'loss': 0.6386, 'grad_norm': 9.233438491821289, 'learning_rate': 5.8592057761732855e-06, 'num_tokens': 20578137.0, 'mean_token_accuracy': 0.7955517619848251, 'epoch': 7.06}
{'loss': 0.8213, 'grad_norm': 9.083796501159668, 'learning_rate': 5.855595667870037e-06, 'num_tokens': 20583412.0, 'mean_token_accuracy': 0.7521805316209793, 'epoch': 7.07}
{'loss': 0.3655, 'grad_norm': 8.629534721374512, 'learning_rate': 5.851985559566788e-06, 'num_tokens': 20589016.0, 'mean_token_accuracy': 0.8631212413311005, 'epoch': 7.07}
{'loss': 0.5526, 'grad_norm': 7.885049819946289, 'learning_rate': 5.848375451263538e-06, 'num_tokens': 20595018.0, 'mean_token_accuracy': 0.8151303678750992, 'epoch': 7.07}
{'loss': 0.8446, 'grad_norm': 6.984593391418457, 'learning_rate': 5.844765342960289e-06, 'num_tokens': 20600424.0, 'mean_token_accuracy': 0.799961119890213, 'epoch': 7.07}
{'loss': 0.5727, 'grad_norm': 6.9809675216674805, 'learning_rate': 5.84115523465704e-06, 'num_tokens': 20605533.0, 'mean_token_accuracy': 0.8207691460847855, 'epoch': 7.07}
{'loss': 0.7869, 'grad_norm': 8.492227554321289, 'learning_rate': 5.8375451263537904e-06, 'num_tokens': 20612965.0, 'mean_token_accuracy': 0.7816577404737473, 'epoch': 7.08}
{'loss': 0.3678, 'grad_norm': 8.295697212219238, 'learning_rate': 5.8339350180505415e-06, 'num_tokens': 20616683.0, 'mean_token_accuracy': 0.8887605518102646, 'epoch': 7.08}
{'loss': 0.3254, 'grad_norm': 8.052382469177246, 'learning_rate': 5.830324909747293e-06, 'num_tokens': 20621131.0, 'mean_token_accuracy': 0.8958842009305954, 'epoch': 7.08}
{'loss': 0.5455, 'grad_norm': 8.076099395751953, 'learning_rate': 5.826714801444044e-06, 'num_tokens': 20627107.0, 'mean_token_accuracy': 0.8483130037784576, 'epoch': 7.08}
{'loss': 0.4473, 'grad_norm': 7.859305381774902, 'learning_rate': 5.823104693140794e-06, 'num_tokens': 20630434.0, 'mean_token_accuracy': 0.8457676023244858, 'epoch': 7.08}
{'loss': 0.6957, 'grad_norm': 7.905694484710693, 'learning_rate': 5.819494584837546e-06, 'num_tokens': 20638432.0, 'mean_token_accuracy': 0.7598647475242615, 'epoch': 7.08}
{'loss': 0.6286, 'grad_norm': 6.2153730392456055, 'learning_rate': 5.815884476534297e-06, 'num_tokens': 20645218.0, 'mean_token_accuracy': 0.8262256234884262, 'epoch': 7.09}
{'loss': 0.4845, 'grad_norm': 9.161381721496582, 'learning_rate': 5.812274368231048e-06, 'num_tokens': 20648963.0, 'mean_token_accuracy': 0.8562289476394653, 'epoch': 7.09}
{'loss': 0.4142, 'grad_norm': 6.529068470001221, 'learning_rate': 5.808664259927798e-06, 'num_tokens': 20654271.0, 'mean_token_accuracy': 0.8581205457448959, 'epoch': 7.09}
{'loss': 0.4537, 'grad_norm': 7.826498985290527, 'learning_rate': 5.8050541516245495e-06, 'num_tokens': 20659728.0, 'mean_token_accuracy': 0.8363772332668304, 'epoch': 7.09}
{'loss': 0.5231, 'grad_norm': 8.410024642944336, 'learning_rate': 5.801444043321301e-06, 'num_tokens': 20664507.0, 'mean_token_accuracy': 0.8291883617639542, 'epoch': 7.09}
{'loss': 0.9334, 'grad_norm': 14.170943260192871, 'learning_rate': 5.797833935018051e-06, 'num_tokens': 20670114.0, 'mean_token_accuracy': 0.7421570718288422, 'epoch': 7.1}
{'loss': 0.5647, 'grad_norm': 7.9136643409729, 'learning_rate': 5.794223826714802e-06, 'num_tokens': 20676252.0, 'mean_token_accuracy': 0.829211562871933, 'epoch': 7.1}
{'loss': 0.6119, 'grad_norm': 9.553204536437988, 'learning_rate': 5.790613718411553e-06, 'num_tokens': 20682690.0, 'mean_token_accuracy': 0.7998033463954926, 'epoch': 7.1}
{'loss': 0.4234, 'grad_norm': 7.539452075958252, 'learning_rate': 5.787003610108304e-06, 'num_tokens': 20687047.0, 'mean_token_accuracy': 0.8649204075336456, 'epoch': 7.1}
{'loss': 0.7813, 'grad_norm': 8.645583152770996, 'learning_rate': 5.7833935018050544e-06, 'num_tokens': 20696839.0, 'mean_token_accuracy': 0.7469768077135086, 'epoch': 7.1}
{'loss': 0.8001, 'grad_norm': 9.611122131347656, 'learning_rate': 5.7797833935018055e-06, 'num_tokens': 20701864.0, 'mean_token_accuracy': 0.7861227989196777, 'epoch': 7.1}
{'loss': 0.4278, 'grad_norm': 6.878662586212158, 'learning_rate': 5.776173285198557e-06, 'num_tokens': 20708581.0, 'mean_token_accuracy': 0.8477731347084045, 'epoch': 7.11}
{'loss': 0.8417, 'grad_norm': 10.622282981872559, 'learning_rate': 5.772563176895307e-06, 'num_tokens': 20714403.0, 'mean_token_accuracy': 0.786040410399437, 'epoch': 7.11}
{'loss': 0.7132, 'grad_norm': 10.0313081741333, 'learning_rate': 5.768953068592058e-06, 'num_tokens': 20720858.0, 'mean_token_accuracy': 0.7768942713737488, 'epoch': 7.11}
{'loss': 0.6339, 'grad_norm': 9.063470840454102, 'learning_rate': 5.765342960288809e-06, 'num_tokens': 20726333.0, 'mean_token_accuracy': 0.8450499475002289, 'epoch': 7.11}
{'loss': 0.6625, 'grad_norm': 7.287834167480469, 'learning_rate': 5.761732851985559e-06, 'num_tokens': 20734009.0, 'mean_token_accuracy': 0.8039814680814743, 'epoch': 7.11}
{'loss': 0.3583, 'grad_norm': 8.660348892211914, 'learning_rate': 5.7581227436823104e-06, 'num_tokens': 20737729.0, 'mean_token_accuracy': 0.8804914802312851, 'epoch': 7.12}
{'loss': 0.6239, 'grad_norm': 10.804783821105957, 'learning_rate': 5.7545126353790616e-06, 'num_tokens': 20742986.0, 'mean_token_accuracy': 0.7930169850587845, 'epoch': 7.12}
{'loss': 0.4753, 'grad_norm': 7.159732341766357, 'learning_rate': 5.750902527075813e-06, 'num_tokens': 20747404.0, 'mean_token_accuracy': 0.8532087355852127, 'epoch': 7.12}
{'loss': 0.6149, 'grad_norm': 8.680663108825684, 'learning_rate': 5.747292418772563e-06, 'num_tokens': 20753139.0, 'mean_token_accuracy': 0.8067853897809982, 'epoch': 7.12}
{'loss': 0.5989, 'grad_norm': 8.98552131652832, 'learning_rate': 5.743682310469314e-06, 'num_tokens': 20757471.0, 'mean_token_accuracy': 0.8062978535890579, 'epoch': 7.12}
{'loss': 0.6541, 'grad_norm': 9.14332389831543, 'learning_rate': 5.740072202166066e-06, 'num_tokens': 20761446.0, 'mean_token_accuracy': 0.813058003783226, 'epoch': 7.12}
{'loss': 0.6433, 'grad_norm': 8.104018211364746, 'learning_rate': 5.736462093862817e-06, 'num_tokens': 20765956.0, 'mean_token_accuracy': 0.7984152585268021, 'epoch': 7.13}
{'loss': 0.6156, 'grad_norm': 8.194315910339355, 'learning_rate': 5.732851985559567e-06, 'num_tokens': 20771467.0, 'mean_token_accuracy': 0.8136559724807739, 'epoch': 7.13}
{'loss': 0.5198, 'grad_norm': 7.1234517097473145, 'learning_rate': 5.729241877256318e-06, 'num_tokens': 20776632.0, 'mean_token_accuracy': 0.8309656083583832, 'epoch': 7.13}
{'loss': 0.8724, 'grad_norm': 8.908732414245605, 'learning_rate': 5.7256317689530695e-06, 'num_tokens': 20783905.0, 'mean_token_accuracy': 0.7390701919794083, 'epoch': 7.13}
{'loss': 0.8145, 'grad_norm': 9.363832473754883, 'learning_rate': 5.722021660649821e-06, 'num_tokens': 20789109.0, 'mean_token_accuracy': 0.7724338620901108, 'epoch': 7.13}
{'loss': 0.5482, 'grad_norm': 8.360620498657227, 'learning_rate': 5.718411552346571e-06, 'num_tokens': 20793138.0, 'mean_token_accuracy': 0.8215476423501968, 'epoch': 7.14}
{'loss': 0.5871, 'grad_norm': 8.000879287719727, 'learning_rate': 5.714801444043322e-06, 'num_tokens': 20799696.0, 'mean_token_accuracy': 0.8061429411172867, 'epoch': 7.14}
{'loss': 0.84, 'grad_norm': 8.086140632629395, 'learning_rate': 5.711191335740073e-06, 'num_tokens': 20805702.0, 'mean_token_accuracy': 0.765110194683075, 'epoch': 7.14}
{'loss': 0.7797, 'grad_norm': 7.991138458251953, 'learning_rate': 5.707581227436823e-06, 'num_tokens': 20811970.0, 'mean_token_accuracy': 0.7829864472150803, 'epoch': 7.14}
{'loss': 0.5361, 'grad_norm': 7.139545917510986, 'learning_rate': 5.7039711191335744e-06, 'num_tokens': 20816786.0, 'mean_token_accuracy': 0.8679172396659851, 'epoch': 7.14}
{'loss': 0.4998, 'grad_norm': 7.361084938049316, 'learning_rate': 5.7003610108303255e-06, 'num_tokens': 20821868.0, 'mean_token_accuracy': 0.8507924973964691, 'epoch': 7.14}
{'loss': 0.4332, 'grad_norm': 8.184775352478027, 'learning_rate': 5.696750902527076e-06, 'num_tokens': 20827245.0, 'mean_token_accuracy': 0.8679238706827164, 'epoch': 7.15}
{'loss': 0.3271, 'grad_norm': 8.692800521850586, 'learning_rate': 5.693140794223827e-06, 'num_tokens': 20831201.0, 'mean_token_accuracy': 0.8966658711433411, 'epoch': 7.15}
{'loss': 0.2832, 'grad_norm': 5.786403179168701, 'learning_rate': 5.689530685920578e-06, 'num_tokens': 20837088.0, 'mean_token_accuracy': 0.8795195817947388, 'epoch': 7.15}
{'loss': 0.4384, 'grad_norm': 7.319516658782959, 'learning_rate': 5.685920577617329e-06, 'num_tokens': 20843867.0, 'mean_token_accuracy': 0.8526959270238876, 'epoch': 7.15}
{'loss': 0.7252, 'grad_norm': 8.660065650939941, 'learning_rate': 5.682310469314079e-06, 'num_tokens': 20849171.0, 'mean_token_accuracy': 0.8040993213653564, 'epoch': 7.15}
{'loss': 0.7522, 'grad_norm': 9.343949317932129, 'learning_rate': 5.6787003610108305e-06, 'num_tokens': 20853696.0, 'mean_token_accuracy': 0.774816021323204, 'epoch': 7.16}
{'loss': 0.5363, 'grad_norm': 7.348466396331787, 'learning_rate': 5.6750902527075816e-06, 'num_tokens': 20861007.0, 'mean_token_accuracy': 0.8065521121025085, 'epoch': 7.16}
{'loss': 0.2822, 'grad_norm': 6.935603618621826, 'learning_rate': 5.671480144404332e-06, 'num_tokens': 20867097.0, 'mean_token_accuracy': 0.9102213084697723, 'epoch': 7.16}
{'loss': 0.7347, 'grad_norm': 8.121233940124512, 'learning_rate': 5.667870036101083e-06, 'num_tokens': 20872287.0, 'mean_token_accuracy': 0.7990121841430664, 'epoch': 7.16}
{'loss': 0.7396, 'grad_norm': 9.337499618530273, 'learning_rate': 5.664259927797834e-06, 'num_tokens': 20877367.0, 'mean_token_accuracy': 0.8052147179841995, 'epoch': 7.16}
{'loss': 0.5262, 'grad_norm': 8.513812065124512, 'learning_rate': 5.660649819494586e-06, 'num_tokens': 20881631.0, 'mean_token_accuracy': 0.8450303673744202, 'epoch': 7.16}
{'loss': 0.5523, 'grad_norm': 8.508186340332031, 'learning_rate': 5.657039711191337e-06, 'num_tokens': 20888149.0, 'mean_token_accuracy': 0.8323327004909515, 'epoch': 7.17}
{'loss': 0.5099, 'grad_norm': 9.76378345489502, 'learning_rate': 5.653429602888087e-06, 'num_tokens': 20893591.0, 'mean_token_accuracy': 0.8264426589012146, 'epoch': 7.17}
{'loss': 0.9218, 'grad_norm': 8.436013221740723, 'learning_rate': 5.6498194945848384e-06, 'num_tokens': 20897854.0, 'mean_token_accuracy': 0.7648185938596725, 'epoch': 7.17}
{'loss': 0.5008, 'grad_norm': 7.709314823150635, 'learning_rate': 5.6462093862815895e-06, 'num_tokens': 20904134.0, 'mean_token_accuracy': 0.8484092503786087, 'epoch': 7.17}
{'loss': 0.5012, 'grad_norm': 8.659653663635254, 'learning_rate': 5.64259927797834e-06, 'num_tokens': 20908513.0, 'mean_token_accuracy': 0.8297031074762344, 'epoch': 7.17}
{'loss': 0.5648, 'grad_norm': 7.758368015289307, 'learning_rate': 5.638989169675091e-06, 'num_tokens': 20913168.0, 'mean_token_accuracy': 0.8318783491849899, 'epoch': 7.17}
{'loss': 0.7126, 'grad_norm': 9.765920639038086, 'learning_rate': 5.635379061371842e-06, 'num_tokens': 20917852.0, 'mean_token_accuracy': 0.7932418584823608, 'epoch': 7.18}
{'loss': 0.3336, 'grad_norm': 7.783295154571533, 'learning_rate': 5.631768953068592e-06, 'num_tokens': 20923190.0, 'mean_token_accuracy': 0.893035426735878, 'epoch': 7.18}
{'loss': 0.8352, 'grad_norm': 8.129966735839844, 'learning_rate': 5.628158844765343e-06, 'num_tokens': 20931285.0, 'mean_token_accuracy': 0.7640695124864578, 'epoch': 7.18}
{'loss': 0.5319, 'grad_norm': 9.520374298095703, 'learning_rate': 5.6245487364620945e-06, 'num_tokens': 20935480.0, 'mean_token_accuracy': 0.8466609567403793, 'epoch': 7.18}
