                                                                                                                                                                                                                                                     
{'loss': 1.5303, 'grad_norm': 11.621227264404297, 'learning_rate': 2e-05, 'num_tokens': 5131.0, 'mean_token_accuracy': 0.6745900064706802, 'epoch': 0.0}
{'loss': 0.8519, 'grad_norm': 7.648626327514648, 'learning_rate': 1.807676767676768e-05, 'num_tokens': 4209323.0, 'mean_token_accuracy': 0.20679011940956116, 'epoch': 0.39}
{'loss': 0.6219, 'grad_norm': 2.542651891708374, 'learning_rate': 1.8074747474747476e-05, 'num_tokens': 4215029.0, 'mean_token_accuracy': 0.6087587028741837, 'epoch': 0.39}
{'loss': 0.4953, 'grad_norm': 2.7523672580718994, 'learning_rate': 1.8072727272727276e-05, 'num_tokens': 4218565.0, 'mean_token_accuracy': 0.639919176697731, 'epoch': 0.39}
{'loss': 0.4897, 'grad_norm': 7.670658588409424, 'learning_rate': 1.8070707070707074e-05, 'num_tokens': 4221632.0, 'mean_token_accuracy': 0.22214484214782715, 'epoch': 0.39}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.806868686868687e-05, 'num_tokens': 4224205.0, 'mean_token_accuracy': 0.0, 'epoch': 0.39}
{'loss': 0.4861, 'grad_norm': 2.1683616638183594, 'learning_rate': 1.8066666666666668e-05, 'num_tokens': 4227938.0, 'mean_token_accuracy': 0.6506677567958832, 'epoch': 0.39}
{'loss': 0.3706, 'grad_norm': 5.536730766296387, 'learning_rate': 1.8064646464646468e-05, 'num_tokens': 4230278.0, 'mean_token_accuracy': 0.2229916900396347, 'epoch': 0.39}
{'loss': 0.292, 'grad_norm': 3.937570095062256, 'learning_rate': 1.8062626262626265e-05, 'num_tokens': 4234259.0, 'mean_token_accuracy': 0.22674418985843658, 'epoch': 0.39}
{'loss': 0.8022, 'grad_norm': 3.1931629180908203, 'learning_rate': 1.8060606060606062e-05, 'num_tokens': 4237452.0, 'mean_token_accuracy': 0.39229704439640045, 'epoch': 0.39}
{'loss': 0.8561, 'grad_norm': 3.8772807121276855, 'learning_rate': 1.805858585858586e-05, 'num_tokens': 4242224.0, 'mean_token_accuracy': 0.1905689835548401, 'epoch': 0.39}
{'loss': 0.6722, 'grad_norm': 2.3692355155944824, 'learning_rate': 1.805656565656566e-05, 'num_tokens': 4246313.0, 'mean_token_accuracy': 0.41048330068588257, 'epoch': 0.39}
{'loss': 0.345, 'grad_norm': 5.108960151672363, 'learning_rate': 1.8054545454545457e-05, 'num_tokens': 4249726.0, 'mean_token_accuracy': 0.22071129083633423, 'epoch': 0.39}
{'loss': 0.3256, 'grad_norm': 1.8415991067886353, 'learning_rate': 1.8052525252525254e-05, 'num_tokens': 4259357.0, 'mean_token_accuracy': 0.45875896513462067, 'epoch': 0.39}
{'loss': 0.4927, 'grad_norm': 2.606750249862671, 'learning_rate': 1.805050505050505e-05, 'num_tokens': 4263100.0, 'mean_token_accuracy': 0.4310491234064102, 'epoch': 0.39}
{'loss': 0.3607, 'grad_norm': 2.5642025470733643, 'learning_rate': 1.804848484848485e-05, 'num_tokens': 4269260.0, 'mean_token_accuracy': 0.6631717532873154, 'epoch': 0.39}
{'loss': 0.572, 'grad_norm': 2.7916364669799805, 'learning_rate': 1.8046464646464648e-05, 'num_tokens': 4274311.0, 'mean_token_accuracy': 0.6451439261436462, 'epoch': 0.39}
{'loss': 0.8506, 'grad_norm': 4.712957859039307, 'learning_rate': 1.8044444444444445e-05, 'num_tokens': 4277380.0, 'mean_token_accuracy': 0.1954161673784256, 'epoch': 0.39}
{'loss': 0.536, 'grad_norm': 4.890529632568359, 'learning_rate': 1.8042424242424242e-05, 'num_tokens': 4280481.0, 'mean_token_accuracy': 0.4317519962787628, 'epoch': 0.39}
{'loss': 0.6141, 'grad_norm': 3.440246820449829, 'learning_rate': 1.8040404040404043e-05, 'num_tokens': 4285516.0, 'mean_token_accuracy': 0.41442468762397766, 'epoch': 0.39}
{'loss': 0.3767, 'grad_norm': 1.925718903541565, 'learning_rate': 1.803838383838384e-05, 'num_tokens': 4291761.0, 'mean_token_accuracy': 0.670747920870781, 'epoch': 0.39}
{'loss': 0.2341, 'grad_norm': 4.544188022613525, 'learning_rate': 1.803636363636364e-05, 'num_tokens': 4295280.0, 'mean_token_accuracy': 0.23581081628799438, 'epoch': 0.39}
{'loss': 0.5756, 'grad_norm': 2.7947731018066406, 'learning_rate': 1.8034343434343434e-05, 'num_tokens': 4298363.0, 'mean_token_accuracy': 0.6320910304784775, 'epoch': 0.39}
{'loss': 0.6037, 'grad_norm': 2.6372272968292236, 'learning_rate': 1.8032323232323234e-05, 'num_tokens': 4303182.0, 'mean_token_accuracy': 0.6210697442293167, 'epoch': 0.39}
{'loss': 0.6604, 'grad_norm': 3.0390939712524414, 'learning_rate': 1.803030303030303e-05, 'num_tokens': 4307688.0, 'mean_token_accuracy': 0.40958696603775024, 'epoch': 0.4}
{'loss': 0.3464, 'grad_norm': 4.167673110961914, 'learning_rate': 1.8028282828282832e-05, 'num_tokens': 4310318.0, 'mean_token_accuracy': 0.4552234709262848, 'epoch': 0.4}
{'loss': 0.6016, 'grad_norm': 4.116736888885498, 'learning_rate': 1.802626262626263e-05, 'num_tokens': 4312650.0, 'mean_token_accuracy': 0.4259959012269974, 'epoch': 0.4}
{'loss': 0.6345, 'grad_norm': 3.4406802654266357, 'learning_rate': 1.8024242424242426e-05, 'num_tokens': 4316475.0, 'mean_token_accuracy': 0.2120118886232376, 'epoch': 0.4}
{'loss': 0.5241, 'grad_norm': 4.853279113769531, 'learning_rate': 1.8022222222222223e-05, 'num_tokens': 4319483.0, 'mean_token_accuracy': 0.43177078664302826, 'epoch': 0.4}
{'loss': 0.3207, 'grad_norm': 2.099199056625366, 'learning_rate': 1.8020202020202023e-05, 'num_tokens': 4325393.0, 'mean_token_accuracy': 0.4577655643224716, 'epoch': 0.4}
{'loss': 0.5501, 'grad_norm': 5.010764122009277, 'learning_rate': 1.801818181818182e-05, 'num_tokens': 4327827.0, 'mean_token_accuracy': 0.21648792922496796, 'epoch': 0.4}
{'loss': 0.5776, 'grad_norm': 6.7192230224609375, 'learning_rate': 1.8016161616161617e-05, 'num_tokens': 4333261.0, 'mean_token_accuracy': 0.21022726595401764, 'epoch': 0.4}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8014141414141414e-05, 'num_tokens': 4335789.0, 'mean_token_accuracy': 0.0, 'epoch': 0.4}
{'loss': 0.3845, 'grad_norm': 3.3776695728302, 'learning_rate': 1.8012121212121215e-05, 'num_tokens': 4340009.0, 'mean_token_accuracy': 0.6830990016460419, 'epoch': 0.4}
{'loss': 0.7802, 'grad_norm': 4.473766803741455, 'learning_rate': 1.8010101010101012e-05, 'num_tokens': 4343542.0, 'mean_token_accuracy': 0.1934330314397812, 'epoch': 0.4}
{'loss': 0.5638, 'grad_norm': 3.74379825592041, 'learning_rate': 1.800808080808081e-05, 'num_tokens': 4346435.0, 'mean_token_accuracy': 0.20611439645290375, 'epoch': 0.4}
{'loss': 0.5309, 'grad_norm': 3.639547348022461, 'learning_rate': 1.8006060606060606e-05, 'epoch': 0.4}
                                                                                                                                                                                                                                                     
{'eval_loss': nan, 'eval_runtime': 5.245, 'eval_samples_per_second': 19.066, 'eval_steps_per_second': 19.066, 'eval_num_tokens': 4349625.0, 'eval_mean_token_accuracy': 0.3715569633245468, 'epoch': 0.4}
{'loss': 0.4923, 'grad_norm': 3.6581954956054688, 'learning_rate': 1.8004040404040406e-05, 'num_tokens': 4352487.0, 'mean_token_accuracy': 0.5395548716187477, 'epoch': 0.4}
{'loss': 0.5076, 'grad_norm': 3.269852638244629, 'learning_rate': 1.8002020202020203e-05, 'num_tokens': 4356341.0, 'mean_token_accuracy': 0.42807357013225555, 'epoch': 0.4}
{'loss': 0.5267, 'grad_norm': 2.7189955711364746, 'learning_rate': 1.8e-05, 'num_tokens': 4360547.0, 'mean_token_accuracy': 0.4257509112358093, 'epoch': 0.4}
{'loss': 0.6801, 'grad_norm': 2.32649827003479, 'learning_rate': 1.7997979797979797e-05, 'num_tokens': 4366499.0, 'mean_token_accuracy': 0.6282688677310944, 'epoch': 0.4}
{'loss': 0.3663, 'grad_norm': 2.9413015842437744, 'learning_rate': 1.7995959595959598e-05, 'num_tokens': 4369726.0, 'mean_token_accuracy': 0.6751113831996918, 'epoch': 0.4}
{'loss': 0.5303, 'grad_norm': 2.937932252883911, 'learning_rate': 1.7993939393939395e-05, 'num_tokens': 4375086.0, 'mean_token_accuracy': 0.638324037194252, 'epoch': 0.4}
{'loss': 0.3186, 'grad_norm': 2.5171704292297363, 'learning_rate': 1.7991919191919195e-05, 'num_tokens': 4380698.0, 'mean_token_accuracy': 0.4670708328485489, 'epoch': 0.4}
{'loss': 0.6459, 'grad_norm': 3.1538121700286865, 'learning_rate': 1.798989898989899e-05, 'num_tokens': 4384010.0, 'mean_token_accuracy': 0.4041096270084381, 'epoch': 0.4}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.798787878787879e-05, 'num_tokens': 4386884.0, 'mean_token_accuracy': 0.0, 'epoch': 0.4}
{'loss': 0.3687, 'grad_norm': 2.540945529937744, 'learning_rate': 1.7985858585858587e-05, 'num_tokens': 4390823.0, 'mean_token_accuracy': 0.4487820863723755, 'epoch': 0.4}
{'loss': 0.589, 'grad_norm': 2.916100263595581, 'learning_rate': 1.7983838383838387e-05, 'num_tokens': 4398632.0, 'mean_token_accuracy': 0.4305112212896347, 'epoch': 0.4}
{'loss': 0.7221, 'grad_norm': 3.533317804336548, 'learning_rate': 1.7981818181818184e-05, 'num_tokens': 4403175.0, 'mean_token_accuracy': 0.6208235770463943, 'epoch': 0.4}
{'loss': 0.3355, 'grad_norm': 3.8219830989837646, 'learning_rate': 1.797979797979798e-05, 'num_tokens': 4407352.0, 'mean_token_accuracy': 0.45089636743068695, 'epoch': 0.41}
{'loss': 0.6745, 'grad_norm': 4.565182685852051, 'learning_rate': 1.7977777777777778e-05, 'num_tokens': 4410633.0, 'mean_token_accuracy': 0.42226244509220123, 'epoch': 0.41}
{'loss': 0.4586, 'grad_norm': 3.4591662883758545, 'learning_rate': 1.797575757575758e-05, 'num_tokens': 4414678.0, 'mean_token_accuracy': 0.22037701308727264, 'epoch': 0.41}
{'loss': 0.5392, 'grad_norm': 3.835052967071533, 'learning_rate': 1.7973737373737376e-05, 'num_tokens': 4417714.0, 'mean_token_accuracy': 0.4223853498697281, 'epoch': 0.41}
{'loss': 0.8023, 'grad_norm': 3.6351263523101807, 'learning_rate': 1.7971717171717173e-05, 'num_tokens': 4422911.0, 'mean_token_accuracy': 0.39457830786705017, 'epoch': 0.41}
{'loss': 0.381, 'grad_norm': 5.006194114685059, 'learning_rate': 1.796969696969697e-05, 'num_tokens': 4426721.0, 'mean_token_accuracy': 0.22476525604724884, 'epoch': 0.41}
{'loss': 0.26, 'grad_norm': 3.6975388526916504, 'learning_rate': 1.796767676767677e-05, 'num_tokens': 4430067.0, 'mean_token_accuracy': 0.4598865211009979, 'epoch': 0.41}
{'loss': 0.6185, 'grad_norm': 5.0384087562561035, 'learning_rate': 1.7965656565656567e-05, 'num_tokens': 4433061.0, 'mean_token_accuracy': 0.20811346173286438, 'epoch': 0.41}
{'loss': 0.9698, 'grad_norm': 3.166566848754883, 'learning_rate': 1.7963636363636364e-05, 'num_tokens': 4437653.0, 'mean_token_accuracy': 0.4067354202270508, 'epoch': 0.41}
{'loss': 0.613, 'grad_norm': 3.753390312194824, 'learning_rate': 1.796161616161616e-05, 'num_tokens': 4442406.0, 'mean_token_accuracy': 0.430804580450058, 'epoch': 0.41}
{'loss': 0.6148, 'grad_norm': 2.6641805171966553, 'learning_rate': 1.795959595959596e-05, 'num_tokens': 4445598.0, 'mean_token_accuracy': 0.6299138367176056, 'epoch': 0.41}
{'loss': 0.3865, 'grad_norm': 2.4758920669555664, 'learning_rate': 1.795757575757576e-05, 'num_tokens': 4450373.0, 'mean_token_accuracy': 0.6546627134084702, 'epoch': 0.41}
{'loss': 0.6551, 'grad_norm': 4.00678014755249, 'learning_rate': 1.7955555555555556e-05, 'num_tokens': 4453967.0, 'mean_token_accuracy': 0.41136884689331055, 'epoch': 0.41}
{'loss': 0.5685, 'grad_norm': 2.1169440746307373, 'learning_rate': 1.7953535353535353e-05, 'num_tokens': 4458137.0, 'mean_token_accuracy': 0.6270780712366104, 'epoch': 0.41}
{'loss': 0.6551, 'grad_norm': 2.7289419174194336, 'learning_rate': 1.7951515151515153e-05, 'num_tokens': 4468751.0, 'mean_token_accuracy': 0.40892283618450165, 'epoch': 0.41}
{'loss': 0.6825, 'grad_norm': 2.7049739360809326, 'learning_rate': 1.794949494949495e-05, 'num_tokens': 4473331.0, 'mean_token_accuracy': 0.8565528243780136, 'epoch': 0.41}
{'loss': 0.6094, 'grad_norm': 3.7209346294403076, 'learning_rate': 1.794747474747475e-05, 'num_tokens': 4477070.0, 'mean_token_accuracy': 0.4209681451320648, 'epoch': 0.41}
{'loss': 0.5059, 'grad_norm': 2.594940185546875, 'learning_rate': 1.7945454545454544e-05, 'num_tokens': 4480929.0, 'mean_token_accuracy': 0.429676815867424, 'epoch': 0.41}
{'loss': 1.0, 'grad_norm': 2.6617379188537598, 'learning_rate': 1.7943434343434345e-05, 'num_tokens': 4485484.0, 'mean_token_accuracy': 0.5744349509477615, 'epoch': 0.41}
{'loss': 0.5424, 'grad_norm': 3.532513380050659, 'learning_rate': 1.7941414141414142e-05, 'num_tokens': 4490275.0, 'mean_token_accuracy': 0.4265766441822052, 'epoch': 0.41}
{'loss': 0.5115, 'grad_norm': 3.8223304748535156, 'learning_rate': 1.7939393939393942e-05, 'num_tokens': 4492853.0, 'mean_token_accuracy': 0.2083333283662796, 'epoch': 0.41}
{'loss': 0.6285, 'grad_norm': 3.215609550476074, 'learning_rate': 1.793737373737374e-05, 'num_tokens': 4497511.0, 'mean_token_accuracy': 0.4053697884082794, 'epoch': 0.41}
{'loss': 0.7118, 'grad_norm': 5.743651390075684, 'learning_rate': 1.7935353535353536e-05, 'num_tokens': 4502438.0, 'mean_token_accuracy': 0.2023809552192688, 'epoch': 0.41}
{'loss': 0.237, 'grad_norm': 4.659396648406982, 'learning_rate': 1.7933333333333333e-05, 'num_tokens': 4505641.0, 'mean_token_accuracy': 0.23022152483463287, 'epoch': 0.41}
{'loss': 0.732, 'grad_norm': 4.614386081695557, 'learning_rate': 1.7931313131313134e-05, 'num_tokens': 4509809.0, 'mean_token_accuracy': 0.19504310190677643, 'epoch': 0.41}
{'loss': 0.5463, 'grad_norm': 3.3117995262145996, 'learning_rate': 1.792929292929293e-05, 'num_tokens': 4512968.0, 'mean_token_accuracy': 0.42765529453754425, 'epoch': 0.42}
{'loss': 0.5443, 'grad_norm': 3.273965358734131, 'learning_rate': 1.7927272727272728e-05, 'num_tokens': 4518051.0, 'mean_token_accuracy': 0.6410741657018661, 'epoch': 0.42}
{'loss': 0.2705, 'grad_norm': 2.254031181335449, 'learning_rate': 1.7925252525252528e-05, 'num_tokens': 4522723.0, 'mean_token_accuracy': 0.4488067179918289, 'epoch': 0.42}
{'loss': 0.602, 'grad_norm': 2.0859158039093018, 'learning_rate': 1.7923232323232325e-05, 'num_tokens': 4529477.0, 'mean_token_accuracy': 0.6160639822483063, 'epoch': 0.42}
{'loss': 0.4867, 'grad_norm': 2.219348907470703, 'learning_rate': 1.7921212121212122e-05, 'num_tokens': 4534805.0, 'mean_token_accuracy': 0.6528392732143402, 'epoch': 0.42}
{'loss': 0.6534, 'grad_norm': 2.1096248626708984, 'learning_rate': 1.791919191919192e-05, 'num_tokens': 4540273.0, 'mean_token_accuracy': 0.6178148090839386, 'epoch': 0.42}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.791717171717172e-05, 'num_tokens': 4542920.0, 'mean_token_accuracy': 0.0, 'epoch': 0.42}
{'loss': 0.5533, 'grad_norm': 3.037141799926758, 'learning_rate': 1.7915151515151517e-05, 'num_tokens': 4546411.0, 'mean_token_accuracy': 0.4238699823617935, 'epoch': 0.42}
{'loss': 0.5589, 'grad_norm': 2.251274824142456, 'learning_rate': 1.7913131313131317e-05, 'num_tokens': 4552518.0, 'mean_token_accuracy': 0.6333791762590408, 'epoch': 0.42}
{'loss': 0.4033, 'grad_norm': 3.944711685180664, 'learning_rate': 1.791111111111111e-05, 'num_tokens': 4555012.0, 'mean_token_accuracy': 0.4453309178352356, 'epoch': 0.42}
{'loss': 0.673, 'grad_norm': 4.989439010620117, 'learning_rate': 1.790909090909091e-05, 'num_tokens': 4558871.0, 'mean_token_accuracy': 0.20307917892932892, 'epoch': 0.42}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.790707070707071e-05, 'num_tokens': 4562133.0, 'mean_token_accuracy': 0.0, 'epoch': 0.42}
{'loss': 0.5554, 'grad_norm': 3.969604015350342, 'learning_rate': 1.790505050505051e-05, 'num_tokens': 4565673.0, 'mean_token_accuracy': 0.21017441153526306, 'epoch': 0.42}
{'loss': 0.6507, 'grad_norm': 4.787951946258545, 'learning_rate': 1.7903030303030306e-05, 'num_tokens': 4568572.0, 'mean_token_accuracy': 0.2014925330877304, 'epoch': 0.42}
{'loss': 0.4637, 'grad_norm': 4.06019401550293, 'learning_rate': 1.7901010101010103e-05, 'num_tokens': 4573507.0, 'mean_token_accuracy': 0.21692606806755066, 'epoch': 0.42}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.78989898989899e-05, 'num_tokens': 4575865.0, 'mean_token_accuracy': 0.0, 'epoch': 0.42}
{'loss': 0.6848, 'grad_norm': 2.2437305450439453, 'learning_rate': 1.78969696969697e-05, 'num_tokens': 4582049.0, 'mean_token_accuracy': 0.8158355951309204, 'epoch': 0.42}
{'loss': 0.6121, 'grad_norm': 2.4301297664642334, 'learning_rate': 1.7894949494949497e-05, 'num_tokens': 4590716.0, 'mean_token_accuracy': 0.6222277581691742, 'epoch': 0.42}
{'loss': 0.6951, 'grad_norm': 3.507946729660034, 'learning_rate': 1.7892929292929294e-05, 'num_tokens': 4595892.0, 'mean_token_accuracy': 0.4048098474740982, 'epoch': 0.42}
{'loss': 0.5387, 'grad_norm': 3.964994430541992, 'learning_rate': 1.789090909090909e-05, 'num_tokens': 4598774.0, 'mean_token_accuracy': 0.4383867383003235, 'epoch': 0.42}
{'loss': 0.7041, 'grad_norm': 2.8002593517303467, 'learning_rate': 1.7888888888888892e-05, 'num_tokens': 4603377.0, 'mean_token_accuracy': 0.6024918258190155, 'epoch': 0.42}
{'loss': 0.7042, 'grad_norm': 7.143622875213623, 'learning_rate': 1.788686868686869e-05, 'num_tokens': 4607560.0, 'mean_token_accuracy': 0.2028162032365799, 'epoch': 0.42}
{'loss': 1.6344, 'grad_norm': 4.383277893066406, 'learning_rate': 1.7884848484848486e-05, 'num_tokens': 4612058.0, 'mean_token_accuracy': 0.15903083980083466, 'epoch': 0.42}
{'loss': 0.3765, 'grad_norm': 2.070978879928589, 'learning_rate': 1.7882828282828283e-05, 'num_tokens': 4619807.0, 'mean_token_accuracy': 0.6716557741165161, 'epoch': 0.42}
{'loss': 0.392, 'grad_norm': 3.4201173782348633, 'learning_rate': 1.7880808080808083e-05, 'num_tokens': 4623468.0, 'mean_token_accuracy': 0.45007942616939545, 'epoch': 0.43}
{'loss': 0.5655, 'grad_norm': 3.212712526321411, 'learning_rate': 1.787878787878788e-05, 'num_tokens': 4626481.0, 'mean_token_accuracy': 0.42453746497631073, 'epoch': 0.43}
{'loss': 0.4073, 'grad_norm': 6.530719757080078, 'learning_rate': 1.7876767676767678e-05, 'num_tokens': 4630629.0, 'mean_token_accuracy': 0.222570538520813, 'epoch': 0.43}
{'loss': 0.5055, 'grad_norm': 2.7010114192962646, 'learning_rate': 1.7874747474747475e-05, 'num_tokens': 4634999.0, 'mean_token_accuracy': 0.429431289434433, 'epoch': 0.43}
{'loss': 0.8576, 'grad_norm': 3.484569549560547, 'learning_rate': 1.7872727272727275e-05, 'num_tokens': 4638089.0, 'mean_token_accuracy': 0.18553321063518524, 'epoch': 0.43}
{'loss': 0.58, 'grad_norm': 3.9716567993164062, 'learning_rate': 1.7870707070707072e-05, 'num_tokens': 4640823.0, 'mean_token_accuracy': 0.4229387491941452, 'epoch': 0.43}
{'loss': 0.4577, 'grad_norm': 3.3186659812927246, 'learning_rate': 1.7868686868686872e-05, 'num_tokens': 4651398.0, 'mean_token_accuracy': 0.4452252686023712, 'epoch': 0.43}
{'loss': 0.2947, 'grad_norm': 3.596132278442383, 'learning_rate': 1.7866666666666666e-05, 'num_tokens': 4659430.0, 'mean_token_accuracy': 0.22946612536907196, 'epoch': 0.43}
{'loss': 0.5112, 'grad_norm': 3.4516539573669434, 'learning_rate': 1.7864646464646467e-05, 'num_tokens': 4663052.0, 'mean_token_accuracy': 0.21025754511356354, 'epoch': 0.43}
{'loss': 0.5633, 'grad_norm': 2.7782986164093018, 'learning_rate': 1.7862626262626264e-05, 'num_tokens': 4671532.0, 'mean_token_accuracy': 0.8768692761659622, 'epoch': 0.43}
{'loss': 0.6969, 'grad_norm': 4.50842809677124, 'learning_rate': 1.7860606060606064e-05, 'num_tokens': 4675266.0, 'mean_token_accuracy': 0.41314688324928284, 'epoch': 0.43}
{'loss': 0.6095, 'grad_norm': 2.587350606918335, 'learning_rate': 1.785858585858586e-05, 'num_tokens': 4679708.0, 'mean_token_accuracy': 0.8355083465576172, 'epoch': 0.43}
{'loss': 0.6096, 'grad_norm': 4.288417339324951, 'learning_rate': 1.7856565656565658e-05, 'num_tokens': 4683486.0, 'mean_token_accuracy': 0.20303210616111755, 'epoch': 0.43}
{'loss': 0.2754, 'grad_norm': 6.274031639099121, 'learning_rate': 1.7854545454545455e-05, 'num_tokens': 4686895.0, 'mean_token_accuracy': 0.23202960193157196, 'epoch': 0.43}
{'loss': 0.666, 'grad_norm': 4.667232513427734, 'learning_rate': 1.7852525252525256e-05, 'num_tokens': 4690632.0, 'mean_token_accuracy': 0.21301020681858063, 'epoch': 0.43}
{'loss': 0.8773, 'grad_norm': 7.375288963317871, 'learning_rate': 1.7850505050505053e-05, 'num_tokens': 4692690.0, 'mean_token_accuracy': 0.1931072175502777, 'epoch': 0.43}
{'loss': 0.5315, 'grad_norm': 6.251631736755371, 'learning_rate': 1.784848484848485e-05, 'num_tokens': 4697549.0, 'mean_token_accuracy': 0.21709007024765015, 'epoch': 0.43}
{'loss': 0.678, 'grad_norm': 3.59983229637146, 'learning_rate': 1.7846464646464647e-05, 'num_tokens': 4707834.0, 'mean_token_accuracy': 0.3992128223180771, 'epoch': 0.43}
{'loss': 0.6714, 'grad_norm': 3.565304756164551, 'learning_rate': 1.7844444444444447e-05, 'num_tokens': 4718280.0, 'mean_token_accuracy': 0.5942105948925018, 'epoch': 0.43}
{'loss': 0.9603, 'grad_norm': 4.060224533081055, 'learning_rate': 1.7842424242424244e-05, 'num_tokens': 4722669.0, 'mean_token_accuracy': 0.3699028939008713, 'epoch': 0.43}
{'loss': 0.7523, 'grad_norm': 3.000875949859619, 'learning_rate': 1.784040404040404e-05, 'num_tokens': 4726339.0, 'mean_token_accuracy': 0.6062249690294266, 'epoch': 0.43}
{'loss': 0.3962, 'grad_norm': 3.7933883666992188, 'learning_rate': 1.7838383838383838e-05, 'num_tokens': 4730559.0, 'mean_token_accuracy': 0.4440607577562332, 'epoch': 0.43}
{'loss': 0.4149, 'grad_norm': 3.124647378921509, 'learning_rate': 1.783636363636364e-05, 'num_tokens': 4732718.0, 'mean_token_accuracy': 0.4468095153570175, 'epoch': 0.43}
{'loss': 0.5255, 'grad_norm': 4.874952793121338, 'learning_rate': 1.7834343434343436e-05, 'num_tokens': 4736278.0, 'mean_token_accuracy': 0.4362536072731018, 'epoch': 0.43}
{'loss': 0.6108, 'grad_norm': 2.166977882385254, 'learning_rate': 1.7832323232323233e-05, 'num_tokens': 4741117.0, 'mean_token_accuracy': 0.8490000665187836, 'epoch': 0.43}
{'loss': 0.6222, 'grad_norm': 3.4943795204162598, 'learning_rate': 1.783030303030303e-05, 'num_tokens': 4745504.0, 'mean_token_accuracy': 0.40687693655490875, 'epoch': 0.44}
{'loss': 0.1583, 'grad_norm': 2.550379991531372, 'learning_rate': 1.782828282828283e-05, 'num_tokens': 4750419.0, 'mean_token_accuracy': 0.24154333770275116, 'epoch': 0.44}
{'loss': 0.5761, 'grad_norm': 5.999729633331299, 'learning_rate': 1.7826262626262627e-05, 'num_tokens': 4752603.0, 'mean_token_accuracy': 0.20719602704048157, 'epoch': 0.44}
{'loss': 0.5624, 'grad_norm': 3.0795888900756836, 'learning_rate': 1.7824242424242428e-05, 'num_tokens': 4755999.0, 'mean_token_accuracy': 0.640659898519516, 'epoch': 0.44}
{'loss': 0.5269, 'grad_norm': 3.2890119552612305, 'learning_rate': 1.782222222222222e-05, 'num_tokens': 4759522.0, 'mean_token_accuracy': 0.42475850880146027, 'epoch': 0.44}
{'loss': 0.5189, 'grad_norm': 2.7926487922668457, 'learning_rate': 1.7820202020202022e-05, 'num_tokens': 4762780.0, 'mean_token_accuracy': 0.4227748364210129, 'epoch': 0.44}
{'loss': 0.5962, 'grad_norm': 2.171628713607788, 'learning_rate': 1.781818181818182e-05, 'num_tokens': 4771293.0, 'mean_token_accuracy': 0.8289190530776978, 'epoch': 0.44}
{'loss': 0.2839, 'grad_norm': 5.118200302124023, 'learning_rate': 1.781616161616162e-05, 'num_tokens': 4773843.0, 'mean_token_accuracy': 0.22859327495098114, 'epoch': 0.44}
{'loss': 0.7361, 'grad_norm': 2.7008893489837646, 'learning_rate': 1.7814141414141416e-05, 'num_tokens': 4778035.0, 'mean_token_accuracy': 0.5993244796991348, 'epoch': 0.44}
{'loss': 0.4796, 'grad_norm': 3.5219693183898926, 'learning_rate': 1.7812121212121213e-05, 'num_tokens': 4782886.0, 'mean_token_accuracy': 0.4288408160209656, 'epoch': 0.44}
{'loss': 0.7163, 'grad_norm': 2.7493796348571777, 'learning_rate': 1.781010101010101e-05, 'num_tokens': 4786699.0, 'mean_token_accuracy': 0.8332998156547546, 'epoch': 0.44}
{'loss': 0.3913, 'grad_norm': 7.178957462310791, 'learning_rate': 1.780808080808081e-05, 'num_tokens': 4789806.0, 'mean_token_accuracy': 0.21796657145023346, 'epoch': 0.44}
{'loss': 0.9249, 'grad_norm': 3.576361894607544, 'learning_rate': 1.7806060606060608e-05, 'epoch': 0.44}
                                                                                                                                                                                                                                                     
{'eval_loss': nan, 'eval_runtime': 5.2522, 'eval_samples_per_second': 19.04, 'eval_steps_per_second': 19.04, 'eval_num_tokens': 4793126.0, 'eval_mean_token_accuracy': 0.37135830700397493, 'epoch': 0.44}
{'loss': 0.4886, 'grad_norm': 2.424243211746216, 'learning_rate': 1.7804040404040405e-05, 'num_tokens': 4796392.0, 'mean_token_accuracy': 0.6160371229052544, 'epoch': 0.44}
{'loss': 0.6318, 'grad_norm': 3.70719838142395, 'learning_rate': 1.7802020202020202e-05, 'num_tokens': 4799432.0, 'mean_token_accuracy': 0.40919412672519684, 'epoch': 0.44}
{'loss': 1.4952, 'grad_norm': 5.0469465255737305, 'learning_rate': 1.7800000000000002e-05, 'num_tokens': 4804091.0, 'mean_token_accuracy': 0.3854648023843765, 'epoch': 0.44}
{'loss': 0.562, 'grad_norm': 2.450739860534668, 'learning_rate': 1.77979797979798e-05, 'num_tokens': 4809515.0, 'mean_token_accuracy': 0.6404423415660858, 'epoch': 0.44}
{'loss': 0.4774, 'grad_norm': 3.3817505836486816, 'learning_rate': 1.7795959595959596e-05, 'num_tokens': 4812372.0, 'mean_token_accuracy': 0.43191763758659363, 'epoch': 0.44}
