                                                                                                                                                                                                                                      
{'loss': 1.4181, 'grad_norm': inf, 'learning_rate': 2e-05, 'num_tokens': 5142.0, 'mean_token_accuracy': 0.6873541623353958, 'epoch': 0.0}
{'loss': 0.8097, 'grad_norm': 6.116450786590576, 'learning_rate': 4.693140794223827e-06, 'num_tokens': 2242900.0, 'mean_token_accuracy': 0.7502580434083939, 'epoch': 0.77}
{'loss': 0.993, 'grad_norm': 5.778609275817871, 'learning_rate': 4.6570397111913365e-06, 'num_tokens': 2248347.0, 'mean_token_accuracy': 0.7163947820663452, 'epoch': 0.77}
{'loss': 0.5471, 'grad_norm': 6.250021457672119, 'learning_rate': 4.620938628158845e-06, 'num_tokens': 2252006.0, 'mean_token_accuracy': 0.81979700922966, 'epoch': 0.77}
{'loss': 0.7506, 'grad_norm': 4.971414566040039, 'learning_rate': 4.584837545126354e-06, 'num_tokens': 2258269.0, 'mean_token_accuracy': 0.7709445506334305, 'epoch': 0.77}
{'loss': 0.482, 'grad_norm': 6.007695198059082, 'learning_rate': 4.548736462093864e-06, 'num_tokens': 2263593.0, 'mean_token_accuracy': 0.8488542139530182, 'epoch': 0.78}
{'loss': 1.1434, 'grad_norm': 5.671891212463379, 'learning_rate': 4.512635379061372e-06, 'num_tokens': 2269582.0, 'mean_token_accuracy': 0.6889616698026657, 'epoch': 0.78}
{'loss': 0.942, 'grad_norm': 7.805362701416016, 'learning_rate': 4.4765342960288814e-06, 'num_tokens': 2274688.0, 'mean_token_accuracy': 0.737625241279602, 'epoch': 0.78}
{'loss': 0.4809, 'grad_norm': 5.106441497802734, 'learning_rate': 4.44043321299639e-06, 'num_tokens': 2278981.0, 'mean_token_accuracy': 0.812672957777977, 'epoch': 0.78}
{'loss': 0.7534, 'grad_norm': 6.55116081237793, 'learning_rate': 4.404332129963899e-06, 'num_tokens': 2284150.0, 'mean_token_accuracy': 0.7680751234292984, 'epoch': 0.78}
{'loss': 0.6683, 'grad_norm': 4.5705952644348145, 'learning_rate': 4.3682310469314086e-06, 'num_tokens': 2287982.0, 'mean_token_accuracy': 0.831463560461998, 'epoch': 0.78}
{'loss': 0.9299, 'grad_norm': 6.300074100494385, 'learning_rate': 4.332129963898917e-06, 'num_tokens': 2295402.0, 'mean_token_accuracy': 0.7469448894262314, 'epoch': 0.79}
{'loss': 0.9631, 'grad_norm': 5.699812412261963, 'learning_rate': 4.296028880866426e-06, 'num_tokens': 2300953.0, 'mean_token_accuracy': 0.7224957942962646, 'epoch': 0.79}
{'loss': 0.8118, 'grad_norm': 7.116970062255859, 'learning_rate': 4.259927797833936e-06, 'num_tokens': 2306596.0, 'mean_token_accuracy': 0.7715592831373215, 'epoch': 0.79}
{'loss': 0.677, 'grad_norm': 4.835339546203613, 'learning_rate': 4.223826714801444e-06, 'num_tokens': 2309944.0, 'mean_token_accuracy': 0.7913677543401718, 'epoch': 0.79}
{'loss': 0.8114, 'grad_norm': 5.50217342376709, 'learning_rate': 4.1877256317689535e-06, 'num_tokens': 2317815.0, 'mean_token_accuracy': 0.7886430770158768, 'epoch': 0.79}
{'loss': 0.6009, 'grad_norm': 5.252037048339844, 'learning_rate': 4.151624548736463e-06, 'num_tokens': 2323073.0, 'mean_token_accuracy': 0.7948180437088013, 'epoch': 0.8}
{'loss': 0.9283, 'grad_norm': 5.687273025512695, 'learning_rate': 4.115523465703971e-06, 'num_tokens': 2329491.0, 'mean_token_accuracy': 0.7458094209432602, 'epoch': 0.8}
{'loss': 0.8991, 'grad_norm': 5.168056964874268, 'learning_rate': 4.079422382671481e-06, 'num_tokens': 2334807.0, 'mean_token_accuracy': 0.7505801171064377, 'epoch': 0.8}
{'loss': 1.257, 'grad_norm': 7.02230167388916, 'learning_rate': 4.043321299638989e-06, 'num_tokens': 2340712.0, 'mean_token_accuracy': 0.676244929432869, 'epoch': 0.8}
{'loss': 0.6914, 'grad_norm': 5.284440994262695, 'learning_rate': 4.0072202166064985e-06, 'num_tokens': 2344980.0, 'mean_token_accuracy': 0.8023964464664459, 'epoch': 0.8}
{'loss': 1.2201, 'grad_norm': 5.802363872528076, 'learning_rate': 3.971119133574007e-06, 'num_tokens': 2352193.0, 'mean_token_accuracy': 0.7128337919712067, 'epoch': 0.8}
{'loss': 0.7106, 'grad_norm': 6.968550205230713, 'learning_rate': 3.935018050541516e-06, 'num_tokens': 2355971.0, 'mean_token_accuracy': 0.7836479842662811, 'epoch': 0.81}
{'loss': 0.5581, 'grad_norm': 5.932021141052246, 'learning_rate': 3.898916967509026e-06, 'num_tokens': 2360876.0, 'mean_token_accuracy': 0.8192164897918701, 'epoch': 0.81}
{'loss': 0.7257, 'grad_norm': 6.260137557983398, 'learning_rate': 3.862815884476535e-06, 'num_tokens': 2366752.0, 'mean_token_accuracy': 0.8029949516057968, 'epoch': 0.81}
{'loss': 0.8327, 'grad_norm': 5.898967742919922, 'learning_rate': 3.826714801444043e-06, 'num_tokens': 2371729.0, 'mean_token_accuracy': 0.7492174506187439, 'epoch': 0.81}
{'loss': 0.551, 'grad_norm': 5.050991535186768, 'learning_rate': 3.7906137184115527e-06, 'num_tokens': 2377852.0, 'mean_token_accuracy': 0.8245526552200317, 'epoch': 0.81}
{'loss': 0.6806, 'grad_norm': 5.350013732910156, 'learning_rate': 3.7545126353790616e-06, 'num_tokens': 2382033.0, 'mean_token_accuracy': 0.7913360893726349, 'epoch': 0.82}
{'loss': 0.7607, 'grad_norm': 4.089670658111572, 'learning_rate': 3.718411552346571e-06, 'num_tokens': 2389666.0, 'mean_token_accuracy': 0.7665514200925827, 'epoch': 0.82}
{'loss': 0.5866, 'grad_norm': 5.308055877685547, 'learning_rate': 3.68231046931408e-06, 'num_tokens': 2394162.0, 'mean_token_accuracy': 0.7992696613073349, 'epoch': 0.82}
{'loss': 0.6288, 'grad_norm': 6.629699230194092, 'learning_rate': 3.6462093862815888e-06, 'num_tokens': 2398607.0, 'mean_token_accuracy': 0.8052358478307724, 'epoch': 0.82}
{'loss': 0.8473, 'grad_norm': 6.062163352966309, 'learning_rate': 3.610108303249098e-06, 'num_tokens': 2401595.0, 'mean_token_accuracy': 0.7808130979537964, 'epoch': 0.82}
{'loss': 0.8606, 'grad_norm': 4.872801303863525, 'learning_rate': 3.574007220216607e-06, 'num_tokens': 2408333.0, 'mean_token_accuracy': 0.7460023760795593, 'epoch': 0.82}
{'loss': 0.646, 'grad_norm': 4.625098705291748, 'learning_rate': 3.5379061371841155e-06, 'num_tokens': 2412781.0, 'mean_token_accuracy': 0.8073044121265411, 'epoch': 0.83}
{'loss': 0.7481, 'grad_norm': 4.784719944000244, 'learning_rate': 3.501805054151625e-06, 'num_tokens': 2418027.0, 'mean_token_accuracy': 0.7715151309967041, 'epoch': 0.83}
{'loss': 0.5298, 'grad_norm': 4.87377405166626, 'learning_rate': 3.4657039711191337e-06, 'num_tokens': 2423151.0, 'mean_token_accuracy': 0.8196965306997299, 'epoch': 0.83}
{'loss': 1.0761, 'grad_norm': 5.79343843460083, 'learning_rate': 3.4296028880866426e-06, 'num_tokens': 2429140.0, 'mean_token_accuracy': 0.7141139209270477, 'epoch': 0.83}
{'loss': 0.7659, 'grad_norm': 6.148233890533447, 'learning_rate': 3.393501805054152e-06, 'num_tokens': 2435104.0, 'mean_token_accuracy': 0.792542576789856, 'epoch': 0.83}
{'loss': 0.8154, 'grad_norm': 4.995655059814453, 'learning_rate': 3.357400722021661e-06, 'num_tokens': 2439555.0, 'mean_token_accuracy': 0.7733496576547623, 'epoch': 0.83}
{'loss': 0.8192, 'grad_norm': 6.503881454467773, 'learning_rate': 3.3212996389891698e-06, 'num_tokens': 2443554.0, 'mean_token_accuracy': 0.7782546281814575, 'epoch': 0.84}
{'loss': 0.7518, 'grad_norm': 5.077818393707275, 'learning_rate': 3.285198555956679e-06, 'num_tokens': 2449867.0, 'mean_token_accuracy': 0.8019522130489349, 'epoch': 0.84}
{'loss': 0.4126, 'grad_norm': 5.827775955200195, 'learning_rate': 3.249097472924188e-06, 'num_tokens': 2454213.0, 'mean_token_accuracy': 0.8333253562450409, 'epoch': 0.84}
{'loss': 0.8146, 'grad_norm': 5.729519844055176, 'learning_rate': 3.2129963898916973e-06, 'num_tokens': 2459207.0, 'mean_token_accuracy': 0.7604145258665085, 'epoch': 0.84}
{'loss': 0.9017, 'grad_norm': 5.264747142791748, 'learning_rate': 3.1768953068592062e-06, 'num_tokens': 2464456.0, 'mean_token_accuracy': 0.7643862068653107, 'epoch': 0.84}
{'loss': 0.9769, 'grad_norm': 8.311042785644531, 'learning_rate': 3.140794223826715e-06, 'num_tokens': 2470058.0, 'mean_token_accuracy': 0.7457657307386398, 'epoch': 0.85}
{'loss': 1.1756, 'grad_norm': 6.6006760597229, 'learning_rate': 3.1046931407942245e-06, 'num_tokens': 2474968.0, 'mean_token_accuracy': 0.7151181548833847, 'epoch': 0.85}
{'loss': 1.0271, 'grad_norm': 5.854813098907471, 'learning_rate': 3.068592057761733e-06, 'num_tokens': 2480694.0, 'mean_token_accuracy': 0.7159309834241867, 'epoch': 0.85}
{'loss': 0.7076, 'grad_norm': 5.345411777496338, 'learning_rate': 3.032490974729242e-06, 'num_tokens': 2486417.0, 'mean_token_accuracy': 0.7756223976612091, 'epoch': 0.85}
{'loss': 0.9998, 'grad_norm': 5.118969917297363, 'learning_rate': 2.996389891696751e-06, 'num_tokens': 2494147.0, 'mean_token_accuracy': 0.7236608117818832, 'epoch': 0.85}
{'loss': 1.0088, 'grad_norm': 7.123856067657471, 'learning_rate': 2.96028880866426e-06, 'num_tokens': 2497688.0, 'mean_token_accuracy': 0.7546736896038055, 'epoch': 0.85}
{'loss': 0.7154, 'grad_norm': 4.509489059448242, 'learning_rate': 2.924187725631769e-06, 'num_tokens': 2503987.0, 'mean_token_accuracy': 0.7881937026977539, 'epoch': 0.86}
{'loss': 0.7901, 'grad_norm': 5.8394975662231445, 'learning_rate': 2.8880866425992783e-06, 'num_tokens': 2508470.0, 'mean_token_accuracy': 0.7744067162275314, 'epoch': 0.86}
{'loss': 0.868, 'grad_norm': 7.225839138031006, 'learning_rate': 2.8519855595667872e-06, 'num_tokens': 2512488.0, 'mean_token_accuracy': 0.7755428403615952, 'epoch': 0.86}
{'loss': 0.929, 'grad_norm': 6.378963470458984, 'learning_rate': 2.815884476534296e-06, 'num_tokens': 2517126.0, 'mean_token_accuracy': 0.7641343027353287, 'epoch': 0.86}
{'loss': 1.1156, 'grad_norm': 5.806540489196777, 'learning_rate': 2.7797833935018055e-06, 'num_tokens': 2522726.0, 'mean_token_accuracy': 0.7063052803277969, 'epoch': 0.86}
{'loss': 0.6916, 'grad_norm': 5.381006240844727, 'learning_rate': 2.7436823104693144e-06, 'num_tokens': 2528698.0, 'mean_token_accuracy': 0.7871062457561493, 'epoch': 0.87}
{'loss': 0.7944, 'grad_norm': 5.826931476593018, 'learning_rate': 2.7075812274368237e-06, 'num_tokens': 2535176.0, 'mean_token_accuracy': 0.7718520164489746, 'epoch': 0.87}
{'loss': 0.9413, 'grad_norm': 6.508998394012451, 'learning_rate': 2.6714801444043326e-06, 'num_tokens': 2540694.0, 'mean_token_accuracy': 0.7334388792514801, 'epoch': 0.87}
{'loss': 0.6191, 'grad_norm': 4.916030406951904, 'learning_rate': 2.6353790613718415e-06, 'num_tokens': 2545772.0, 'mean_token_accuracy': 0.8104781359434128, 'epoch': 0.87}
{'loss': 0.7248, 'grad_norm': 4.8955254554748535, 'learning_rate': 2.59927797833935e-06, 'num_tokens': 2551497.0, 'mean_token_accuracy': 0.7803081274032593, 'epoch': 0.87}
{'loss': 0.6765, 'grad_norm': 5.325695514678955, 'learning_rate': 2.5631768953068593e-06, 'num_tokens': 2556579.0, 'mean_token_accuracy': 0.7876164615154266, 'epoch': 0.87}
{'loss': 0.7254, 'grad_norm': 5.856346130371094, 'learning_rate': 2.527075812274368e-06, 'num_tokens': 2561369.0, 'mean_token_accuracy': 0.7896317690610886, 'epoch': 0.88}
{'loss': 1.132, 'grad_norm': 7.165691375732422, 'learning_rate': 2.4909747292418775e-06, 'num_tokens': 2567942.0, 'mean_token_accuracy': 0.677563488483429, 'epoch': 0.88}
{'loss': 0.9155, 'grad_norm': 5.390756607055664, 'learning_rate': 2.4548736462093864e-06, 'num_tokens': 2573111.0, 'mean_token_accuracy': 0.7471190392971039, 'epoch': 0.88}
{'loss': 0.8108, 'grad_norm': 5.14362096786499, 'learning_rate': 2.4187725631768953e-06, 'num_tokens': 2577090.0, 'mean_token_accuracy': 0.7704207748174667, 'epoch': 0.88}
{'loss': 0.9377, 'grad_norm': 5.915055274963379, 'learning_rate': 2.3826714801444047e-06, 'num_tokens': 2582652.0, 'mean_token_accuracy': 0.7654278427362442, 'epoch': 0.88}
{'loss': 0.7917, 'grad_norm': 5.372642993927002, 'learning_rate': 2.3465703971119136e-06, 'num_tokens': 2587502.0, 'mean_token_accuracy': 0.7875961810350418, 'epoch': 0.89}
{'loss': 0.4459, 'grad_norm': 5.48704719543457, 'learning_rate': 2.3104693140794225e-06, 'num_tokens': 2591366.0, 'mean_token_accuracy': 0.865073636174202, 'epoch': 0.89}
{'loss': 0.9037, 'grad_norm': 5.801669120788574, 'learning_rate': 2.274368231046932e-06, 'num_tokens': 2595670.0, 'mean_token_accuracy': 0.748578205704689, 'epoch': 0.89}
{'loss': 0.7128, 'grad_norm': 7.139816761016846, 'learning_rate': 2.2382671480144407e-06, 'num_tokens': 2600348.0, 'mean_token_accuracy': 0.7874162793159485, 'epoch': 0.89}
{'loss': 0.772, 'grad_norm': 4.277725696563721, 'learning_rate': 2.2021660649819496e-06, 'num_tokens': 2607892.0, 'mean_token_accuracy': 0.7739223688840866, 'epoch': 0.89}
{'loss': 0.85, 'grad_norm': 5.778097629547119, 'learning_rate': 2.1660649819494585e-06, 'num_tokens': 2613081.0, 'mean_token_accuracy': 0.729656919836998, 'epoch': 0.89}
{'loss': 1.3988, 'grad_norm': 6.3576340675354, 'learning_rate': 2.129963898916968e-06, 'num_tokens': 2620166.0, 'mean_token_accuracy': 0.6317434161901474, 'epoch': 0.9}
{'loss': 0.7572, 'grad_norm': 6.029539108276367, 'learning_rate': 2.0938628158844768e-06, 'num_tokens': 2625175.0, 'mean_token_accuracy': 0.7835151851177216, 'epoch': 0.9}
{'loss': 0.7876, 'grad_norm': 6.062112331390381, 'learning_rate': 2.0577617328519857e-06, 'num_tokens': 2629581.0, 'mean_token_accuracy': 0.7816206365823746, 'epoch': 0.9}
{'loss': 0.9578, 'grad_norm': 6.7101030349731445, 'learning_rate': 2.0216606498194946e-06, 'num_tokens': 2633129.0, 'mean_token_accuracy': 0.7555159479379654, 'epoch': 0.9}
{'loss': 0.527, 'grad_norm': 5.840713024139404, 'learning_rate': 1.9855595667870035e-06, 'num_tokens': 2637246.0, 'mean_token_accuracy': 0.8248459696769714, 'epoch': 0.9}
{'loss': 0.8532, 'grad_norm': 6.7804999351501465, 'learning_rate': 1.949458483754513e-06, 'num_tokens': 2642363.0, 'mean_token_accuracy': 0.7890368103981018, 'epoch': 0.91}
{'loss': 0.5165, 'grad_norm': 4.616100311279297, 'learning_rate': 1.9133574007220217e-06, 'num_tokens': 2647253.0, 'mean_token_accuracy': 0.8142129480838776, 'epoch': 0.91}
{'loss': 0.6804, 'grad_norm': 8.764838218688965, 'learning_rate': 1.8772563176895308e-06, 'num_tokens': 2652655.0, 'mean_token_accuracy': 0.7958730310201645, 'epoch': 0.91}
{'loss': 0.6745, 'grad_norm': 6.567939281463623, 'learning_rate': 1.84115523465704e-06, 'num_tokens': 2658807.0, 'mean_token_accuracy': 0.7944719344377518, 'epoch': 0.91}
{'loss': 0.6189, 'grad_norm': 7.176708221435547, 'learning_rate': 1.805054151624549e-06, 'num_tokens': 2663522.0, 'mean_token_accuracy': 0.7926293164491653, 'epoch': 0.91}
{'loss': 0.4496, 'grad_norm': 4.04832649230957, 'learning_rate': 1.7689530685920577e-06, 'num_tokens': 2669296.0, 'mean_token_accuracy': 0.8356881439685822, 'epoch': 0.91}
{'loss': 0.8954, 'grad_norm': 6.262887001037598, 'learning_rate': 1.7328519855595669e-06, 'num_tokens': 2674903.0, 'mean_token_accuracy': 0.7340899854898453, 'epoch': 0.92}
{'loss': 0.8627, 'grad_norm': 5.933647632598877, 'learning_rate': 1.696750902527076e-06, 'num_tokens': 2680349.0, 'mean_token_accuracy': 0.7842075526714325, 'epoch': 0.92}
{'loss': 0.8088, 'grad_norm': 6.62556266784668, 'learning_rate': 1.6606498194945849e-06, 'num_tokens': 2684708.0, 'mean_token_accuracy': 0.7498436719179153, 'epoch': 0.92}
{'loss': 1.0377, 'grad_norm': 6.927338600158691, 'learning_rate': 1.624548736462094e-06, 'num_tokens': 2689123.0, 'mean_token_accuracy': 0.7136098295450211, 'epoch': 0.92}
{'loss': 0.6659, 'grad_norm': 5.403695106506348, 'learning_rate': 1.5884476534296031e-06, 'num_tokens': 2694468.0, 'mean_token_accuracy': 0.8056211620569229, 'epoch': 0.92}
{'loss': 0.488, 'grad_norm': 5.181332111358643, 'learning_rate': 1.5523465703971122e-06, 'num_tokens': 2698850.0, 'mean_token_accuracy': 0.8462856411933899, 'epoch': 0.93}
{'loss': 0.6138, 'grad_norm': 6.17958402633667, 'learning_rate': 1.516245487364621e-06, 'num_tokens': 2702581.0, 'mean_token_accuracy': 0.8036786764860153, 'epoch': 0.93}
{'loss': 1.2492, 'grad_norm': 7.914377689361572, 'learning_rate': 1.48014440433213e-06, 'num_tokens': 2707908.0, 'mean_token_accuracy': 0.6995028704404831, 'epoch': 0.93}
{'loss': 1.2969, 'grad_norm': 7.544074058532715, 'learning_rate': 1.4440433212996392e-06, 'num_tokens': 2713062.0, 'mean_token_accuracy': 0.6878721565008163, 'epoch': 0.93}
{'loss': 0.7598, 'grad_norm': 5.851468086242676, 'learning_rate': 1.407942238267148e-06, 'num_tokens': 2719259.0, 'mean_token_accuracy': 0.7849887162446976, 'epoch': 0.93}
{'loss': 0.6207, 'grad_norm': 5.864184379577637, 'learning_rate': 1.3718411552346572e-06, 'num_tokens': 2723110.0, 'mean_token_accuracy': 0.8218745142221451, 'epoch': 0.93}
{'loss': 0.7752, 'grad_norm': 5.719573974609375, 'learning_rate': 1.3357400722021663e-06, 'num_tokens': 2728732.0, 'mean_token_accuracy': 0.7529950439929962, 'epoch': 0.94}
{'loss': 0.9701, 'grad_norm': 6.171009063720703, 'learning_rate': 1.299638989169675e-06, 'num_tokens': 2733582.0, 'mean_token_accuracy': 0.7142145484685898, 'epoch': 0.94}
{'loss': 0.789, 'grad_norm': 6.417159080505371, 'learning_rate': 1.263537906137184e-06, 'num_tokens': 2737945.0, 'mean_token_accuracy': 0.7542944550514221, 'epoch': 0.94}
{'loss': 0.6474, 'grad_norm': 6.218667030334473, 'learning_rate': 1.2274368231046932e-06, 'num_tokens': 2741704.0, 'mean_token_accuracy': 0.8052966445684433, 'epoch': 0.94}
{'loss': 0.5332, 'grad_norm': 5.778655529022217, 'learning_rate': 1.1913357400722023e-06, 'num_tokens': 2745910.0, 'mean_token_accuracy': 0.8179186284542084, 'epoch': 0.94}
{'loss': 0.8739, 'grad_norm': 6.090601444244385, 'learning_rate': 1.1552346570397112e-06, 'num_tokens': 2752477.0, 'mean_token_accuracy': 0.74983149766922, 'epoch': 0.94}
{'loss': 1.0318, 'grad_norm': 6.043666362762451, 'learning_rate': 1.1191335740072204e-06, 'num_tokens': 2756588.0, 'mean_token_accuracy': 0.7465182989835739, 'epoch': 0.95}
{'loss': 0.9134, 'grad_norm': 5.751962184906006, 'learning_rate': 1.0830324909747293e-06, 'num_tokens': 2761615.0, 'mean_token_accuracy': 0.7616540193557739, 'epoch': 0.95}
{'loss': 0.8989, 'grad_norm': 5.163388252258301, 'learning_rate': 1.0469314079422384e-06, 'num_tokens': 2767778.0, 'mean_token_accuracy': 0.7482395172119141, 'epoch': 0.95}
{'loss': 0.775, 'grad_norm': 5.292913913726807, 'learning_rate': 1.0108303249097473e-06, 'num_tokens': 2775157.0, 'mean_token_accuracy': 0.7810529619455338, 'epoch': 0.95}
{'loss': 0.4487, 'grad_norm': 5.031187057495117, 'learning_rate': 9.747292418772564e-07, 'num_tokens': 2778610.0, 'mean_token_accuracy': 0.8312535881996155, 'epoch': 0.95}
{'loss': 0.6323, 'grad_norm': 4.74828577041626, 'learning_rate': 9.386281588447654e-07, 'num_tokens': 2783950.0, 'mean_token_accuracy': 0.8049518167972565, 'epoch': 0.96}
{'loss': 0.8745, 'grad_norm': 5.823688983917236, 'learning_rate': 9.025270758122745e-07, 'num_tokens': 2788030.0, 'mean_token_accuracy': 0.7768700867891312, 'epoch': 0.96}
{'loss': 0.6449, 'grad_norm': 5.938814640045166, 'learning_rate': 8.664259927797834e-07, 'num_tokens': 2792247.0, 'mean_token_accuracy': 0.7917462736368179, 'epoch': 0.96}
{'loss': 1.1128, 'grad_norm': 6.143706321716309, 'learning_rate': 8.303249097472924e-07, 'num_tokens': 2796983.0, 'mean_token_accuracy': 0.6869529336690903, 'epoch': 0.96}
{'loss': 0.9382, 'grad_norm': 6.550147533416748, 'learning_rate': 7.942238267148016e-07, 'num_tokens': 2801220.0, 'mean_token_accuracy': 0.7527303397655487, 'epoch': 0.96}
{'loss': 1.084, 'grad_norm': 5.447279453277588, 'learning_rate': 7.581227436823105e-07, 'num_tokens': 2806920.0, 'mean_token_accuracy': 0.7232858091592789, 'epoch': 0.96}
{'loss': 0.92, 'grad_norm': 5.313546657562256, 'learning_rate': 7.220216606498196e-07, 'num_tokens': 2812757.0, 'mean_token_accuracy': 0.740379199385643, 'epoch': 0.97}
{'loss': 0.8133, 'grad_norm': 7.0232648849487305, 'learning_rate': 6.859205776173286e-07, 'num_tokens': 2818062.0, 'mean_token_accuracy': 0.7752889543771744, 'epoch': 0.97}
{'loss': 0.5748, 'grad_norm': 5.227995872497559, 'learning_rate': 6.498194945848375e-07, 'num_tokens': 2822742.0, 'mean_token_accuracy': 0.8123603016138077, 'epoch': 0.97}
{'loss': 0.6991, 'grad_norm': 5.68889045715332, 'learning_rate': 6.137184115523466e-07, 'num_tokens': 2827548.0, 'mean_token_accuracy': 0.7830637991428375, 'epoch': 0.97}
{'loss': 0.5991, 'grad_norm': 5.585193157196045, 'learning_rate': 5.776173285198556e-07, 'num_tokens': 2831824.0, 'mean_token_accuracy': 0.8244471997022629, 'epoch': 0.97}
{'loss': 0.6782, 'grad_norm': 4.840487480163574, 'learning_rate': 5.415162454873646e-07, 'num_tokens': 2838070.0, 'mean_token_accuracy': 0.7749667912721634, 'epoch': 0.98}
{'loss': 1.1105, 'grad_norm': 7.608600616455078, 'learning_rate': 5.054151624548736e-07, 'num_tokens': 2842675.0, 'mean_token_accuracy': 0.6925028562545776, 'epoch': 0.98}
{'loss': 1.1102, 'grad_norm': 8.10925006866455, 'learning_rate': 4.693140794223827e-07, 'num_tokens': 2849369.0, 'mean_token_accuracy': 0.7102959752082825, 'epoch': 0.98}
{'loss': 0.8526, 'grad_norm': 4.8727946281433105, 'learning_rate': 4.332129963898917e-07, 'num_tokens': 2857269.0, 'mean_token_accuracy': 0.743897020816803, 'epoch': 0.98}
{'loss': 0.632, 'grad_norm': 4.775576114654541, 'learning_rate': 3.971119133574008e-07, 'num_tokens': 2863079.0, 'mean_token_accuracy': 0.8110046684741974, 'epoch': 0.98}
{'loss': 0.6531, 'grad_norm': 4.312406539916992, 'learning_rate': 3.610108303249098e-07, 'num_tokens': 2868813.0, 'mean_token_accuracy': 0.7989230304956436, 'epoch': 0.98}
{'loss': 0.7012, 'grad_norm': 5.245482921600342, 'learning_rate': 3.2490974729241875e-07, 'num_tokens': 2873078.0, 'mean_token_accuracy': 0.7791612148284912, 'epoch': 0.99}
{'loss': 0.7409, 'grad_norm': 5.415939807891846, 'learning_rate': 2.888086642599278e-07, 'num_tokens': 2877703.0, 'mean_token_accuracy': 0.7609249651432037, 'epoch': 0.99}
{'loss': 1.0358, 'grad_norm': 5.6255388259887695, 'learning_rate': 2.527075812274368e-07, 'num_tokens': 2884195.0, 'mean_token_accuracy': 0.7124741524457932, 'epoch': 0.99}
{'loss': 0.9743, 'grad_norm': 6.53104305267334, 'learning_rate': 2.1660649819494586e-07, 'num_tokens': 2891263.0, 'mean_token_accuracy': 0.7392022907733917, 'epoch': 0.99}
{'loss': 0.6868, 'grad_norm': 5.225164890289307, 'learning_rate': 1.805054151624549e-07, 'num_tokens': 2895948.0, 'mean_token_accuracy': 0.7785210907459259, 'epoch': 0.99}
{'loss': 0.7733, 'grad_norm': 5.208465576171875, 'learning_rate': 1.444043321299639e-07, 'num_tokens': 2900227.0, 'mean_token_accuracy': 0.7509230226278305, 'epoch': 1.0}
{'loss': 0.848, 'grad_norm': 5.693753242492676, 'learning_rate': 1.0830324909747293e-07, 'num_tokens': 2905226.0, 'mean_token_accuracy': 0.7538248151540756, 'epoch': 1.0}
{'loss': 0.947, 'grad_norm': 5.922004699707031, 'learning_rate': 7.220216606498195e-08, 'num_tokens': 2910242.0, 'mean_token_accuracy': 0.7304717749357224, 'epoch': 1.0}
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 554/554 [06:34<00:00,  1.70it/s]No label_names provided for model class `PeftModelForCausalLM`. Since `PeftModel` hides base models input arguments, if label_names is not given, label_names can't be set automatically within `Trainer`. Note that empty label_names list will be used instead.
{'train_runtime': 396.1323, 'train_samples_per_second': 5.599, 'train_steps_per_second': 1.399, 'train_loss': 0.8394641475987348, 'epoch': 1.0}
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 554/554 [06:35<00:00,  1.40it/s]
